well,date,water_mAOD,depth_below_ground
ceh13,2007-05,10.565,-0.67
ceh13,2007-06,10.415,-0.82
ceh13,2007-07,10.385,-0.85
ceh13,2007-08,10.275,-0.96
ceh13,2007-09,10.275,-0.96
ceh13,2007-10,10.115,-1.12
ceh13,2007-11,9.855,-1.38
ceh13,2007-12,10.255,-0.98
ceh13,2008-01,10.595,-0.64
ceh13,2008-02,10.525,-0.71
ceh13,2008-03,10.515,-0.72
ceh13,2008-04,10.455,-0.78
ceh13,2008-05,10.375,-0.86
ceh13,2008-06,10.335,-0.9
ceh13,2008-07,10.175,-1.06
ceh13,2008-08,10.115,-1.12
ceh13,2008-09,10.055,-1.18
ceh13,2008-10,10.415,-0.82
ceh13,2008-11,10.555,-0.68
ceh13,2008-12,10.745,-0.49
ceh13,2009-01,10.825,-0.41
ceh13,2009-02,10.775,-0.46
ceh13,2009-03,10.635,-0.6
ceh13,2009-04,10.525,-0.71
ceh13,2009-05,10.425,-0.81
ceh13,2009-06,10.295,-0.94
ceh13,2009-07,10.225,-1.01
ceh13,2009-08,10.075,-1.16
ceh13,2009-09,9.965,-1.27
ceh13,2009-10,9.855,-1.38
ceh13,2009-11,10.175,-1.06
ceh13,2009-12,10.245,-0.99
ceh13,2010-01,10.185,-1.05
ceh13,2010-02,10.145,-1.09
ceh13,2010-03,10.065,-1.17
ceh13,2010-04,10.085,-1.15
ceh13,2010-05,9.955,-1.28
ceh13,2010-06,9.825,-1.41
ceh13,2010-07,9.855,-1.38
ceh13,2010-08,9.805,-1.43
ceh13,2010-09,9.615,-1.62
ceh13,2010-10,9.545,-1.69
ceh13,2010-11,9.635,-1.6
ceh13,2010-12,9.525,-1.71
ceh13,2011-01,9.685,-1.55
ceh13,2011-02,9.785,-1.45
ceh13,2011-03,9.695,-1.54
ceh13,2011-04,9.555,-1.68
ceh13,2011-05,9.455,-1.78
ceh13,2011-06,9.385,-1.85
ceh13,2011-07,9.388,-1.847
ceh13,2012-11,9.445,-1.79
ceh13,2012-12,9.895,-1.34
ceh13,2013-01,10.205,-1.03
ceh13,2013-02,10.565,-0.67
ceh13,2013-03,10.655,-0.58
ceh13,2013-04,10.535,-0.7
ceh13,2013-05,10.455,-0.78
ceh13,2013-06,10.375,-0.86
ceh13,2013-07,10.235,-1.0
ceh13,2013-08,10.155,-1.08
ceh13,2013-09,10.075,-1.16
ceh13,2013-10,10.135,-1.1
ceh13,2013-11,10.105,-1.13
ceh13,2013-12,10.115,-1.12
ceh13,2014-01,10.535,-0.7
ceh13,2014-02,10.725,-0.51
ceh13,2014-03,10.815,-0.42
ceh13,2014-04,10.715,-0.52
ceh13,2014-05,10.615,-0.62
ceh13,2014-06,10.485,-0.75
ceh13,2014-07,10.335,-0.9
ceh13,2014-08,10.195,-1.04
ceh13,2014-09,10.045,-1.19
ceh13,2014-10,10.125,-1.11
ceh13,2014-11,10.225,-1.01
ceh13,2014-12,10.115,-1.12
ceh13,2015-01,10.245,-0.99
ceh13,2015-02,10.135,-1.1
ceh13,2015-03,10.105,-1.13
ceh13,2015-04,9.975,-1.26
ceh13,2015-05,9.945,-1.29
ceh13,2015-06,9.855,-1.38
ceh13,2015-07,9.745,-1.49
ceh13,2015-08,9.595,-1.64
ceh13,2015-09,9.465,-1.77
ceh13,2015-10,9.365,-1.87
ceh13,2015-11,9.7,-1.535
ceh13,2015-12,10.025,-1.21
ceh13,2016-01,10.375,-0.86
ceh13,2016-02,10.575,-0.66
ceh13,2016-03,10.635,-0.6
ceh13,2016-04,10.705,-0.53
ceh13,2016-05,10.565,-0.67
ceh13,2016-06,10.465,-0.77
ceh13,2016-07,10.365,-0.87
ceh13,2016-08,10.235,-1.0
ceh13,2016-09,10.145,-1.09
ceh13,2016-10,10.015,-1.22
ceh13,2016-11,10.105,-1.13
ceh13,2016-12,9.915,-1.32
ceh13,2017-01,9.905,-1.33
ceh13,2017-02,9.895,-1.34
ceh13,2017-03,10.025,-1.21
ceh13,2017-04,9.925,-1.31
ceh13,2017-05,9.785,-1.45
ceh13,2017-06,9.725,-1.51
ceh13,2017-07,9.745,-1.49
ceh13,2017-08,9.505,-1.73
ceh13,2017-09,9.435,-1.8
ceh13,2017-10,9.489,-1.746
ceh13,2017-11,9.545,-1.69
ceh13,2017-12,9.675,-1.56
ceh13,2018-01,9.815,-1.42
ceh13,2018-02,10.025,-1.21
ceh13,2018-03,10.115,-1.12
ceh13,2018-04,10.165,-1.07
ceh13,2018-05,10.065,-1.17
ceh13,2018-06,9.905,-1.33
ceh13,2018-07,9.755,-1.48
ceh13,2018-08,9.625,-1.61
ceh13,2018-09,9.525,-1.71
ceh13,2018-10,9.465,-1.77
ceh13,2018-11,9.615,-1.62
ceh13,2018-12,9.735,-1.5
ceh13,2019-01,9.705,-1.53
ceh13,2019-02,9.625,-1.61
ceh13,2019-03,9.795,-1.44
ceh13,2019-04,9.755,-1.48
ceh13,2019-05,9.595,-1.64
ceh13,2019-06,9.495,-1.74
ceh13,2019-07,9.487,-1.748
ceh13,2019-11,9.455,-1.78
ceh13,2019-12,9.475,-1.76
ceh13,2020-01,9.575,-1.66
ceh13,2020-02,10.205,-1.03
ceh13,2020-03,9.965,-1.27
ceh13,2020-04,9.825,-1.41
ceh13,2020-05,9.715,-1.52
ceh13,2020-06,9.605,-1.63
ceh13,2020-07,9.495,-1.74
ceh13,2020-08,9.575,-1.66
ceh13,2020-09,9.645,-1.59
ceh13,2020-10,9.615,-1.62
ceh13,2020-11,9.855,-1.38
ceh13,2020-12,10.105,-1.13
ceh13,2021-01,10.525,-0.71
ceh13,2021-02,11.025,-0.21
ceh13,2021-03,11.195,-0.04
ceh13,2021-04,10.985,-0.25
ceh13,2021-05,11.055,-0.18
ceh13,2021-06,10.785,-0.45
ceh13,2021-07,10.595,-0.64
ceh13,2021-08,10.445,-0.79
ceh13,2021-09,10.295,-0.94
ceh13,2021-10,10.575,-0.66
ceh13,2021-11,10.645,-0.59
ceh13,2021-12,10.725,-0.51
ceh13,2022-01,10.745,-0.49
ceh13,2022-02,10.755,-0.48
ceh13,2022-03,10.655,-0.58
ceh13,2022-04,10.525,-0.71
ceh13,2022-05,10.435,-0.8
ceh13,2022-06,10.235,-1.0
ceh13,2022-07,10.045,-1.19
ceh13,2022-08,9.865,-1.37
ceh13,2022-09,9.705,-1.53
ceh13,2022-10,9.635,-1.6
ceh13,2022-11,9.685,-1.55
ceh13,2023-01,10.065,-1.17
ceh13,2023-02,9.925,-1.31
ceh13,2023-03,9.945,-1.29
ceh13,2023-04,9.965,-1.27
ceh13,2023-05,9.815,-1.42
ceh13,2023-06,9.675,-1.56
ceh13,2023-07,9.555,-1.68
ceh13,2023-08,9.605,-1.63
ceh13,2023-09,9.585,-1.65
ceh13,2023-10,9.865,-1.37
ceh13,2023-11,9.985,-1.25
ceh13,2023-12,10.185,-1.05
ceh13,2024-01,10.345,-0.89
ceh13,2024-02,10.635,-0.6
ceh13,2024-03,10.895,-0.34
ceh13,2024-04,11.085,-0.15
ceh13,2024-05,10.885,-0.35
ceh13,2024-06,10.565,-0.67
ceh13,2024-07,10.565,-0.67
ceh13,2024-08,10.295,-0.94
ceh13,2024-09,10.315,-0.92
ceh13,2024-10,10.175,-1.06
ceh13,2024-11,10.105,-1.13
ceh13,2024-12,10.325,-0.91
ceh13,2025-01,10.465,-0.77
ceh13,2025-02,10.455,-0.78
ceh13,2025-03,10.315,-0.92
ceh13,2025-04,10.175,-1.06
ceh13,2025-05,10.225,-1.01
ceh13,2025-06,9.935,-1.3
ceh13,2025-07,9.895,-1.34
ceh13,2025-08,9.605,-1.63
ceh13,2025-09,9.565,-1.67
ceh13,2025-10,9.475,-1.76
ceh13,2025-11,9.835,-1.4
ceh13,2025-12,10.255,-0.98
ceh13,2026-01,10.245,-0.99
ceh13,2026-02,10.405,-0.83
ceh13,2026-03,10.495,-0.74
ceh13,2026-04,10.375,-0.86
ceh13,2026-05,10.195,-1.04
ceh13,2026-06,11.222,-0.013
ceh13,2026-07,9.905,-1.33
ceh13,2026-08,9.745,-1.49
ceh14,2006-05,14.08,-0.34
ceh14,2006-06,13.915,-0.505
ceh14,2006-07,13.62,-0.8
ceh14,2006-08,13.59,-0.83
ceh14,2006-09,13.35,-1.07
ceh14,2006-10,13.32,-1.1
ceh14,2006-11,13.39,-1.03
ceh14,2006-12,13.73,-0.69
ceh14,2007-01,14.02,-0.4
ceh14,2007-02,14.09,-0.33
ceh14,2007-03,14.03,-0.39
ceh14,2007-04,13.83,-0.59
ceh14,2007-05,13.67,-0.75
ceh14,2007-06,13.52,-0.9
ceh14,2007-07,13.43,-0.99
ceh14,2007-08,13.27,-1.15
ceh14,2007-09,13.21,-1.21
ceh14,2007-10,13.03,-1.39
ceh14,2007-11,13.21,-1.21
ceh14,2007-12,13.14,-1.28
ceh14,2008-01,13.59,-0.83
ceh14,2008-02,13.65,-0.77
ceh14,2008-03,13.78,-0.64
ceh14,2008-04,13.78,-0.64
ceh14,2008-05,13.58,-0.84
ceh14,2008-06,13.57,-0.85
ceh14,2008-07,13.34,-1.08
ceh14,2008-08,13.24,-1.18
ceh14,2008-09,13.12,-1.3
ceh14,2008-10,13.54,-0.88
ceh14,2008-11,13.71,-0.71
ceh14,2008-12,14.03,-0.39
ceh14,2009-01,14.26,-0.16
ceh14,2009-02,14.16,-0.26
ceh14,2009-03,14.02,-0.4
ceh14,2009-04,13.89,-0.53
ceh14,2009-05,13.72,-0.7
ceh14,2009-06,13.5,-0.92
ceh14,2009-07,13.28,-1.14
ceh14,2009-08,13.13,-1.29
ceh14,2009-09,12.98,-1.44
ceh14,2009-10,12.81,-1.61
ceh14,2009-11,13.07,-1.35
ceh14,2009-12,13.15,-1.27
ceh14,2010-01,13.2,-1.22
ceh14,2010-02,13.2,-1.22
ceh14,2010-03,13.23,-1.19
ceh14,2010-04,13.27,-1.15
ceh14,2010-05,13.09,-1.33
ceh14,2010-06,12.95,-1.47
ceh14,2010-07,12.96,-1.46
ceh14,2010-08,12.79,-1.63
ceh14,2010-09,12.65,-1.77
ceh14,2010-10,12.54,-1.88
ceh14,2010-11,12.56,-1.86
ceh14,2010-12,12.52,-1.9
ceh14,2011-01,12.72,-1.7
ceh14,2011-02,12.87,-1.55
ceh14,2011-03,13.03,-1.39
ceh14,2011-04,12.82,-1.6
ceh14,2011-05,12.69,-1.73
ceh14,2011-06,12.57,-1.85
ceh14,2011-07,12.49,-1.93
ceh14,2011-08,12.49,-1.93
ceh14,2011-11,12.49,-1.93
ceh14,2011-12,12.527,-1.893
ceh14,2012-11,12.94,-1.48
ceh14,2012-12,13.76,-0.66
ceh14,2013-01,14.17,-0.25
ceh14,2013-02,14.53,0.11
ceh14,2013-03,14.45,0.03
ceh14,2013-04,14.15,-0.27
ceh14,2013-05,13.99,-0.43
ceh14,2013-06,13.8,-0.62
ceh14,2013-07,13.53,-0.89
ceh14,2013-08,13.43,-0.99
ceh14,2013-09,13.25,-1.17
ceh14,2013-10,13.24,-1.18
ceh14,2013-11,13.13,-1.29
ceh14,2013-12,13.2,-1.22
ceh14,2014-01,13.67,-0.75
ceh14,2014-02,14.0,-0.42
ceh14,2014-03,14.2,-0.22
ceh14,2014-04,14.06,-0.36
ceh14,2014-05,14.02,-0.4
ceh14,2014-06,13.76,-0.66
ceh14,2014-07,13.54,-0.88
ceh14,2014-08,13.34,-1.08
ceh14,2014-09,13.09,-1.33
ceh14,2014-10,13.1,-1.32
ceh14,2014-11,13.16,-1.26
ceh14,2014-12,13.09,-1.33
ceh14,2015-01,13.24,-1.18
ceh14,2015-02,13.19,-1.23
ceh14,2015-03,13.21,-1.21
ceh14,2015-04,13.1,-1.32
ceh14,2015-05,13.1,-1.32
ceh14,2015-06,13.0,-1.42
ceh14,2015-07,12.87,-1.55
ceh14,2015-08,12.7,-1.72
ceh14,2015-09,12.59,-1.83
ceh14,2015-10,12.65,-1.77
ceh14,2015-11,12.838,-1.582
ceh14,2015-12,13.02,-1.4
ceh14,2016-01,13.54,-0.88
ceh14,2016-02,13.96,-0.46
ceh14,2016-03,14.1,-0.32
ceh14,2016-04,14.17,-0.25
ceh14,2016-05,13.97,-0.45
ceh14,2016-06,13.86,-0.56
ceh14,2016-07,13.67,-0.75
ceh14,2016-08,13.49,-0.93
ceh14,2016-09,13.34,-1.08
ceh14,2016-10,13.14,-1.28
ceh14,2016-11,13.07,-1.35
ceh14,2016-12,12.97,-1.45
ceh14,2017-01,12.96,-1.46
ceh14,2017-02,12.95,-1.47
ceh14,2017-03,13.12,-1.3
ceh14,2017-04,13.09,-1.33
ceh14,2017-05,12.93,-1.49
ceh14,2017-06,12.92,-1.5
ceh14,2017-07,12.81,-1.61
ceh14,2017-08,12.66,-1.76
ceh14,2017-09,12.56,-1.86
ceh14,2017-10,12.49,-1.93
ceh14,2017-11,12.65,-1.77
ceh14,2017-12,12.79,-1.63
ceh14,2018-01,13.01,-1.41
ceh14,2018-02,13.4,-1.02
ceh14,2018-03,13.64,-0.78
ceh14,2018-04,13.73,-0.69
ceh14,2018-05,13.56,-0.86
ceh14,2018-06,13.35,-1.07
ceh14,2018-07,13.1,-1.32
ceh14,2018-08,12.86,-1.56
ceh14,2018-09,12.71,-1.71
ceh14,2018-10,12.57,-1.85
ceh14,2018-11,12.63,-1.79
ceh14,2018-12,12.78,-1.64
ceh14,2019-01,12.78,-1.64
ceh14,2019-02,12.76,-1.66
ceh14,2019-03,12.97,-1.45
ceh14,2019-04,13.0,-1.42
ceh14,2019-05,12.87,-1.55
ceh14,2019-06,12.77,-1.65
ceh14,2019-07,12.61,-1.81
ceh14,2019-08,12.5,-1.92
ceh14,2019-09,12.505,-1.915
ceh14,2019-12,12.52,-1.9
ceh14,2020-01,12.73,-1.69
ceh14,2020-02,13.08,-1.34
ceh14,2020-03,13.37,-1.05
ceh14,2020-04,13.28,-1.14
ceh14,2020-05,13.11,-1.31
ceh14,2020-06,12.96,-1.46
ceh14,2020-07,12.81,-1.61
ceh14,2020-08,12.87,-1.55
ceh14,2020-09,12.77,-1.65
ceh14,2020-10,12.76,-1.66
ceh14,2020-11,13.08,-1.34
ceh14,2020-12,13.5,-0.92
ceh14,2021-01,14.18,-0.24
ceh14,2021-02,14.63,0.21
ceh14,2021-03,14.65,0.23
ceh14,2021-04,14.42,0.0
ceh14,2021-05,14.28,-0.14
ceh14,2021-06,14.12,-0.3
ceh14,2021-07,13.85,-0.57
ceh14,2021-08,13.64,-0.78
ceh14,2021-09,13.44,-0.98
ceh14,2021-10,13.8,-0.62
ceh14,2021-11,13.77,-0.65
ceh14,2021-12,13.97,-0.45
ceh14,2022-01,14.01,-0.41
ceh14,2022-02,14.16,-0.26
ceh14,2022-03,14.05,-0.37
ceh14,2022-04,13.84,-0.58
ceh14,2022-05,13.78,-0.64
ceh14,2022-06,13.48,-0.94
ceh14,2022-07,13.24,-1.18
ceh14,2022-08,13.0,-1.42
ceh14,2022-09,12.78,-1.64
ceh14,2022-10,12.58,-1.84
ceh14,2022-11,12.65,-1.77
ceh14,2023-01,13.14,-1.28
ceh14,2023-02,13.02,-1.4
ceh14,2023-03,13.13,-1.29
ceh14,2023-04,13.24,-1.18
ceh14,2023-05,13.08,-1.34
ceh14,2023-06,12.94,-1.48
ceh14,2023-07,12.79,-1.63
ceh14,2023-08,12.78,-1.64
ceh14,2023-09,12.75,-1.67
ceh14,2023-10,13.02,-1.4
ceh14,2023-11,13.22,-1.2
ceh14,2023-12,13.64,-0.78
ceh14,2024-01,13.93,-0.49
ceh14,2024-02,14.48,0.06
ceh14,2024-03,14.7,0.28
ceh14,2024-04,14.66,0.24
ceh14,2024-05,14.32,-0.1
ceh14,2024-06,13.89,-0.53
ceh14,2024-07,13.87,-0.55
ceh14,2024-08,13.62,-0.8
ceh14,2024-09,13.52,-0.9
ceh14,2024-10,13.31,-1.11
ceh14,2024-11,13.19,-1.23
ceh14,2024-12,13.45,-0.97
ceh14,2025-01,13.56,-0.86
ceh14,2025-02,13.5,-0.92
ceh14,2025-03,13.58,-0.84
ceh14,2025-04,13.41,-1.01
ceh14,2025-05,13.14,-1.28
ceh14,2025-06,12.9,-1.52
ceh14,2025-07,12.87,-1.55
ceh14,2025-08,12.78,-1.64
ceh14,2025-09,12.67,-1.75
ceh14,2025-10,12.53,-1.89
ceh14,2025-11,12.9,-1.52
ceh14,2025-12,13.39,-1.03
ceh14,2026-01,13.56,-0.86
ceh14,2026-02,13.91,-0.51
ceh14,2026-03,14.07,-0.35
ceh14,2026-04,13.87,-0.55
ceh14,2026-05,13.62,-0.8
ceh14,2026-06,13.39,-1.03
ceh14,2026-07,13.14,-1.28
ceh14,2026-08,12.86,-1.56
ceh15,2007-08,5.013,-0.852
ceh15,2007-09,5.063,-0.802
ceh15,2007-10,4.953,-0.912
ceh15,2007-11,5.013,-0.852
ceh15,2007-12,5.113,-0.752
ceh15,2008-01,5.643,-0.222
ceh15,2008-02,5.583,-0.282
ceh15,2008-03,5.413,-0.452
ceh15,2008-04,5.273,-0.592
ceh15,2008-05,5.113,-0.752
ceh15,2008-06,5.313,-0.552
ceh15,2008-07,4.983,-0.882
ceh15,2008-08,4.903,-0.962
ceh15,2008-09,4.863,-1.002
ceh15,2008-10,5.273,-0.592
ceh15,2008-11,5.573,-0.292
ceh15,2008-12,5.673,-0.192
ceh15,2009-01,5.793,-0.072
ceh15,2009-02,5.643,-0.222
ceh15,2009-03,5.374,-0.491
ceh15,2009-04,5.274,-0.591
ceh15,2009-05,5.194,-0.671
ceh15,2009-06,4.914,-0.951
ceh15,2009-07,4.864,-1.001
ceh15,2009-08,4.834,-1.031
ceh15,2009-09,4.714,-1.151
ceh15,2009-10,4.644,-1.221
ceh15,2009-11,5.004,-0.861
ceh15,2009-12,5.094,-0.771
ceh15,2010-01,5.104,-0.761
ceh15,2010-02,4.994,-0.871
ceh15,2010-03,5.084,-0.781
ceh15,2010-04,4.894,-0.971
ceh15,2010-05,4.784,-1.081
ceh15,2010-06,4.674,-1.191
ceh15,2010-07,4.714,-1.151
ceh15,2010-08,4.574,-1.291
ceh15,2010-09,4.524,-1.341
ceh15,2010-10,4.514,-1.351
ceh15,2010-11,4.614,-1.251
ceh15,2010-12,4.584,-1.281
ceh15,2011-01,4.684,-1.181
ceh15,2011-02,4.744,-1.121
ceh15,2011-03,4.644,-1.221
ceh15,2011-04,4.524,-1.341
ceh15,2011-05,4.424,-1.441
ceh15,2011-06,4.364,-1.501
ceh15,2011-07,4.244,-1.621
ceh15,2011-08,4.144,-1.721
ceh15,2011-09,4.124,-1.741
ceh15,2011-10,4.104,-1.761
ceh15,2011-11,4.034,-1.831
ceh15,2011-12,4.224,-1.641
ceh15,2012-01,4.194,-1.671
ceh15,2012-02,4.174,-1.691
ceh15,2012-03,4.084,-1.781
ceh15,2012-04,4.014,-1.851
ceh15,2012-05,3.994,-1.871
ceh15,2012-06,3.984,-1.881
ceh15,2012-07,4.114,-1.751
ceh15,2012-08,4.154,-1.711
ceh15,2012-09,4.244,-1.621
ceh15,2012-10,4.414,-1.451
ceh15,2012-11,4.774,-1.091
ceh15,2012-12,5.114,-0.751
ceh15,2013-01,5.264,-0.601
ceh15,2013-02,5.354,-0.511
ceh15,2013-03,5.254,-0.611
ceh15,2013-04,5.104,-0.761
ceh15,2013-05,5.004,-0.861
ceh15,2013-06,4.884,-0.981
ceh15,2013-07,4.744,-1.121
ceh15,2013-08,4.704,-1.161
ceh15,2013-09,4.644,-1.221
ceh15,2013-10,4.774,-1.091
ceh15,2013-11,4.764,-1.101
ceh15,2013-12,4.844,-1.021
ceh15,2014-01,5.244,-0.621
ceh15,2014-02,5.694,-0.171
ceh15,2014-03,5.614,-0.251
ceh15,2014-04,5.444,-0.421
ceh15,2014-05,5.224,-0.641
ceh15,2014-06,5.054,-0.811
ceh15,2014-07,4.904,-0.961
ceh15,2014-08,4.794,-1.071
ceh15,2014-09,4.654,-1.211
ceh15,2014-10,4.804,-1.061
ceh15,2014-11,4.894,-0.971
ceh15,2014-12,4.874,-0.991
ceh15,2015-01,4.974,-0.891
ceh15,2015-02,4.864,-1.001
ceh15,2015-03,4.814,-1.051
ceh15,2015-04,4.704,-1.161
ceh15,2015-05,4.694,-1.171
ceh15,2015-06,4.614,-1.251
ceh15,2015-07,4.504,-1.361
ceh15,2015-08,4.414,-1.451
ceh15,2015-09,4.314,-1.551
ceh15,2015-10,4.224,-1.641
ceh15,2015-11,4.414,-1.451
ceh15,2015-12,4.994,-0.871
ceh15,2016-01,5.434,-0.431
ceh15,2016-02,5.704,-0.161
ceh15,2016-03,5.504,-0.361
ceh15,2016-04,5.414,-0.451
ceh15,2016-05,5.144,-0.721
ceh15,2016-06,5.084,-0.781
ceh15,2016-07,4.904,-0.961
ceh15,2016-08,4.794,-1.071
ceh15,2016-09,4.684,-1.181
ceh15,2016-10,4.614,-1.251
ceh15,2016-11,4.644,-1.221
ceh15,2016-12,4.584,-1.281
ceh15,2017-01,4.619,-1.246
ceh15,2017-02,4.654,-1.211
ceh15,2017-03,4.744,-1.121
ceh15,2017-04,4.634,-1.231
ceh15,2017-05,4.524,-1.341
ceh15,2017-06,4.504,-1.361
ceh15,2017-07,4.504,-1.361
ceh16,2007-07,5.587,-0.51
ceh16,2007-08,5.517,-0.58
ceh16,2007-09,5.597,-0.5
ceh16,2007-10,5.477,-0.62
ceh16,2007-11,5.627,-0.47
ceh16,2007-12,5.707,-0.39
ceh16,2008-01,5.977,-0.12
ceh16,2008-02,5.847,-0.25
ceh16,2008-03,5.787,-0.31
ceh16,2008-04,5.687,-0.41
ceh16,2008-05,5.537,-0.56
ceh16,2008-06,5.547,-0.55
ceh16,2008-07,5.477,-0.62
ceh16,2008-08,5.377,-0.72
ceh16,2008-09,5.387,-0.71
ceh16,2008-10,5.837,-0.26
ceh16,2008-11,5.847,-0.25
ceh16,2008-12,5.937,-0.16
ceh16,2009-01,5.987,-0.11
ceh16,2009-02,5.797,-0.3
ceh16,2009-03,5.667,-0.43
ceh16,2009-04,5.667,-0.43
ceh16,2009-05,5.447,-0.65
ceh16,2009-06,5.327,-0.77
ceh16,2009-07,5.287,-0.81
ceh16,2009-08,5.297,-0.8
ceh16,2009-09,5.187,-0.91
ceh16,2009-10,5.117,-0.98
ceh16,2009-11,5.527,-0.57
ceh16,2009-12,5.567,-0.53
ceh16,2010-01,5.567,-0.53
ceh16,2010-02,5.457,-0.64
ceh16,2010-03,5.587,-0.51
ceh16,2010-04,5.357,-0.74
ceh16,2010-05,5.247,-0.85
ceh16,2010-06,5.137,-0.96
ceh16,2010-07,5.227,-0.87
ceh16,2010-08,5.047,-1.05
ceh16,2010-09,5.037,-1.06
ceh16,2010-10,5.077,-1.02
ceh16,2010-11,5.177,-0.92
ceh16,2010-12,5.137,-0.96
ceh16,2011-01,5.217,-0.88
ceh16,2011-02,5.287,-0.81
ceh16,2011-03,5.137,-0.96
ceh16,2011-04,5.027,-1.07
ceh16,2011-05,5.027,-1.07
ceh16,2011-06,4.847,-1.25
ceh16,2011-07,4.747,-1.35
ceh16,2011-08,4.687,-1.41
ceh16,2011-09,4.682,-1.415
ceh16,2011-10,4.677,-1.42
ceh16,2011-11,4.677,-1.42
ceh16,2011-12,4.847,-1.25
ceh16,2012-01,4.837,-1.26
ceh16,2012-02,4.757,-1.34
ceh16,2012-03,4.667,-1.43
ceh16,2012-04,4.607,-1.49
ceh16,2012-05,4.547,-1.55
ceh16,2012-06,4.557,-1.54
ceh16,2012-07,4.657,-1.44
ceh16,2012-08,4.727,-1.37
ceh16,2012-09,4.797,-1.3
ceh16,2012-10,5.007,-1.09
ceh16,2012-11,5.277,-0.82
ceh16,2012-12,5.617,-0.48
ceh16,2013-01,5.687,-0.41
ceh16,2013-02,5.647,-0.45
ceh16,2013-03,5.527,-0.57
ceh16,2013-04,5.437,-0.66
ceh16,2013-05,5.327,-0.77
ceh16,2013-06,5.217,-0.88
ceh16,2013-07,5.087,-1.01
ceh16,2013-08,5.077,-1.02
ceh16,2013-09,5.017,-1.08
ceh16,2013-10,5.187,-0.91
ceh16,2013-11,5.177,-0.92
ceh16,2013-12,5.327,-0.77
ceh16,2014-01,5.767,-0.33
ceh16,2014-02,5.877,-0.22
ceh16,2014-03,5.817,-0.28
ceh16,2014-04,5.587,-0.51
ceh16,2014-05,5.497,-0.6
ceh16,2014-06,5.347,-0.75
ceh16,2014-07,5.227,-0.87
ceh16,2014-08,5.127,-0.97
ceh16,2014-09,5.027,-1.07
ceh16,2014-10,5.227,-0.87
ceh16,2014-11,5.327,-0.77
ceh16,2014-12,5.267,-0.83
ceh16,2015-01,5.367,-0.73
ceh16,2015-02,5.257,-0.84
ceh16,2015-03,5.197,-0.9
ceh16,2015-04,5.097,-1.0
ceh16,2015-05,5.097,-1.0
ceh16,2015-06,4.997,-1.1
ceh16,2015-07,5.097,-1.0
ceh16,2015-08,5.037,-1.06
ceh16,2015-09,5.047,-1.05
ceh16,2015-10,4.907,-1.19
ceh16,2015-11,4.917,-1.18
ceh16,2015-12,5.597,-0.5
ceh16,2016-01,5.717,-0.38
ceh16,2016-02,5.887,-0.21
ceh16,2016-03,5.637,-0.46
ceh16,2016-04,5.587,-0.51
ceh16,2016-05,5.427,-0.67
ceh16,2016-06,5.387,-0.71
ceh16,2016-07,5.227,-0.87
ceh16,2016-08,5.147,-0.95
ceh16,2016-09,5.077,-1.02
ceh16,2016-10,5.007,-1.09
ceh16,2016-11,5.067,-1.03
ceh16,2016-12,5.037,-1.06
ceh16,2017-01,5.082,-1.015
ceh16,2017-02,5.127,-0.97
ceh16,2017-03,5.217,-0.88
ceh16,2017-04,5.067,-1.03
ceh16,2017-05,4.947,-1.15
ceh16,2017-06,4.927,-1.17
ceh16,2017-07,4.857,-1.24
ceh16,2017-08,4.757,-1.34
ceh16,2017-09,4.737,-1.36
ceh16,2017-10,4.737,-1.36
ceh16,2017-11,4.997,-1.1
ceh16,2017-12,5.117,-0.98
ceh16,2018-01,5.197,-0.9
ceh16,2018-02,5.237,-0.86
ceh16,2018-03,5.307,-0.79
ceh16,2018-04,5.277,-0.82
ceh16,2018-05,5.087,-1.01
ceh16,2018-06,4.957,-1.14
ceh16,2018-07,4.927,-1.17
ceh16,2018-08,4.747,-1.35
ceh16,2018-09,4.777,-1.32
ceh16,2018-10,4.727,-1.37
ceh16,2018-11,4.947,-1.15
ceh16,2018-12,5.097,-1.0
ceh16,2019-01,4.977,-1.12
ceh16,2019-02,4.847,-1.25
ceh16,2019-03,5.097,-1.0
ceh16,2019-04,4.997,-1.1
ceh16,2019-05,4.897,-1.2
ceh16,2019-06,4.787,-1.31
ceh16,2019-07,4.707,-1.39
ceh16,2019-08,4.607,-1.49
ceh16,2019-09,4.607,-1.49
ceh16,2019-10,4.827,-1.27
ceh16,2019-11,4.967,-1.13
ceh16,2019-12,4.987,-1.11
ceh16,2020-01,5.047,-1.05
ceh16,2020-02,5.277,-0.82
ceh16,2020-03,5.237,-0.86
ceh16,2020-04,5.047,-1.05
ceh16,2020-05,4.897,-1.2
ceh16,2020-06,4.797,-1.3
ceh16,2020-07,4.747,-1.35
ceh16,2020-08,4.967,-1.13
ceh16,2020-09,4.917,-1.18
ceh16,2020-10,5.027,-1.07
ceh16,2020-11,5.187,-0.91
ceh16,2020-12,5.417,-0.68
ceh16,2021-01,5.667,-0.43
ceh16,2021-02,5.787,-0.31
ceh16,2021-03,5.777,-0.32
ceh16,2021-04,5.567,-0.53
ceh16,2021-05,5.597,-0.5
ceh16,2021-06,5.397,-0.7
ceh16,2021-07,5.257,-0.84
ceh16,2021-08,5.137,-0.96
ceh16,2021-09,5.097,-1.0
ceh16,2021-10,5.437,-0.66
ceh16,2021-11,5.457,-0.64
ceh16,2021-12,5.597,-0.5
