Easting,Northing,Thickness_m
239700,362700.0,11.597027083178794
239750,362700.0,11.608338799862093
239800,362700.0,11.619143635407715
239850,362700.0,11.629356349557119
239900,362700.0,11.638892785727938
239950,362700.0,11.64767315240172
240000,362700.0,11.65562581300722
240050,362700.0,11.662691298396528
240100,362700.0,11.668826095157678
240150,362700.0,11.674005635507363
240200,362700.0,11.678225866377918
240250,362700.0,11.681502834590738
240300,362700.0,11.683869881513045
240350,362700.0,11.685372242698977
240400,362700.0,11.686059026084022
240450,362700.0,11.685972651511166
240500,362700.0,11.685135891992047
240550,362700.0,11.683536744996811
240600,362700.0,11.681111580841726
240650,362700.0,11.677727407780717
240700,362700.0,11.673164587654652
240750,362700.0,11.667101768363574
240800,362700.0,11.659105042558163
240850,362700.0,11.648623468695064
240900,362700.0,11.634993429095196
240950,362700.0,11.61745529808906
241000,362700.0,11.595188004593568
241050,362700.0,11.567371248270033
241100,362700.0,11.533294443948078
241150,362700.0,11.492552467261973
241200,362700.0,11.445402071243079
241250,362700.0,11.393339465027973
241300,362700.0,11.339622680226242
241350,362700.0,11.288397513127473
241400,362700.0,11.240688147649566
241450,362700.0,11.190079274798162
241500,362700.0,11.125079575539655
241550,362700.0,11.03579459253924
241600,362700.0,10.915547663302048
241650,362700.0,10.757353036027988
241700,362700.0,10.554623554941971
241750,362700.0,10.329200165890406
241800,362700.0,10.209124704252245
241850,362700.0,10.312168523096824
241900,362700.0,10.486198677940672
241950,362700.0,10.613524999225046
242000,362700.0,10.725487088644709
242050,362700.0,10.919450965721527
242100,362700.0,11.303121170521322
242150,362700.0,11.147908288713964
242200,362700.0,10.625089606115237
242250,362700.0,10.287427266892003
242300,362700.0,10.039235553292198
242350,362700.0,9.828053244937273
242400,362700.0,9.635605268195299
242450,362700.0,9.458278015004257
242500,362700.0,9.291169615158152
242550,362700.0,9.087785882838531
242600,362700.0,8.53495132420218
242650,362700.0,8.748377217769868
242700,362700.0,9.100907872917334
242750,362700.0,9.221433953201467
242800,362700.0,9.284987532736073
242850,362700.0,9.326668187557829
242900,362700.0,9.358098081267173
242950,362700.0,9.384199281790327
243000,362700.0,9.407337700420902
243050,362700.0,9.428730017627597
243100,362700.0,9.449026236246448
243150,362700.0,9.468582205503013
243200,362700.0,9.487596594636784
243250,362700.0,9.50618229659785
243300,362700.0,9.524404177834146
243350,362700.0,9.542299205325811
243400,362700.0,9.55988742433371
243450,362700.0,9.577178259077021
243500,362700.0,9.594174402056817
243550,362700.0,9.610874381883276
243600,362700.0,9.627274325530937
243650,362700.0,9.643369179724452
243700,362700.0,9.659153553025611
243750,362700.0,9.674622292019311
243800,362700.0,9.689770873054206
243850,362700.0,9.704595664901172
239200,362750.0,11.487088011399438
239250,362750.0,11.500572436932194
239300,362750.0,11.514193256805935
239350,362750.0,11.527917584009879
239400,362750.0,11.541706485780503
239450,362750.0,11.555514411794617
239500,362750.0,11.569288667405898
239550,362750.0,11.58296897445549
239600,362750.0,11.596487178541755
239650,362750.0,11.609767183250243
239700,362750.0,11.622725218811116
239750,362750.0,11.63527058281971
239800,362750.0,11.647307017713699
239850,362750.0,11.658734901212485
239900,362750.0,11.669454402694084
239950,362750.0,11.67936967745108
240000,362750.0,11.688394013616588
240050,362750.0,11.696455614063611
240100,362750.0,11.70350342259785
240150,362750.0,11.709512163574544
240200,362750.0,11.714485649605429
240250,362750.0,11.718457491534046
240300,362750.0,11.721488611179952
240350,362750.0,11.723661307942415
240400,362750.0,11.72506990836945
240450,362750.0,11.725808116470821
240500,362750.0,11.725953099742522
240550,362750.0,11.725546269048005
240600,362750.0,11.724570890750352
240650,362750.0,11.722927254857932
240700,362750.0,11.72040698753054
240750,362750.0,11.716668829109382
240800,362750.0,11.711218368905843
240850,362750.0,11.703393829290254
240900,362750.0,11.692359674198645
240950,362750.0,11.677110485332586
241000,362750.0,11.656489529843016
241050,362750.0,11.629229711474716
241100,362750.0,11.594033134402894
241150,362750.0,11.549740276495445
241200,362750.0,11.49576352273753
241250,362750.0,11.433275245523426
241300,362750.0,11.367868277827046
241350,362750.0,11.311756954373962
241400,362750.0,11.274814616845346
241450,362750.0,11.244585436892988
241500,362750.0,11.192654958749763
241550,362750.0,11.101055583032384
241600,362750.0,10.962992566754936
241650,362750.0,10.763153869635701
241700,362750.0,10.453736353643148
241750,362750.0,9.929992580177673
241800,362750.0,9.440409274240478
241850,362750.0,10.002748531165123
241900,362750.0,10.486431713734001
241950,362750.0,10.66565198108129
242000,362750.0,10.770563304115528
242050,362750.0,11.013753216056294
242100,362750.0,12.190044261592481
242150,362750.0,11.693343249828711
242200,362750.0,10.667990351950413
242250,362750.0,10.263676340883118
242300,362750.0,9.985613098653015
242350,362750.0,9.744165882150906
242400,362750.0,9.514854508738537
242450,362750.0,9.302993488720727
242500,362750.0,9.13406268084512
242550,362750.0,9.013219606198804
242600,362750.0,8.919551334280465
242650,362750.0,8.958404712253142
242700,362750.0,9.079558191739896
242750,362750.0,9.16708087402647
242800,362750.0,9.225549298838436
242850,362750.0,9.268162015845684
242900,362750.0,9.302228920721749
242950,362750.0,9.331496535286878
243000,362750.0,9.35790968275536
243050,362750.0,9.382502288799794
243100,362750.0,9.40583870128977
243150,362750.0,9.428237658574593
243200,362750.0,9.44988806039519
243250,362750.0,9.470908532169366
243300,362750.0,9.491377473989417
243350,362750.0,9.511348179377732
243400,362750.0,9.530856918182433
243450,362750.0,9.549927898559847
243500,362750.0,9.568576780934198
243550,362750.0,9.586813339403712
243600,362750.0,9.604643470499067
243650,362750.0,9.622070663907916
243700,362750.0,9.639097052736323
243750,362750.0,9.65572415939402
243800,362750.0,9.671953430963155
243850,362750.0,9.687786626920607
239200,362800.0,11.502140766440473
239250,362800.0,11.516523637472961
239300,362800.0,11.531097575222692
239350,362800.0,11.54583073042433
239400,362800.0,11.56068450535043
239450,362800.0,11.575612777251054
239500,362800.0,11.590561131602547
239550,362800.0,11.605466145406039
239600,362800.0,11.620254780114642
239650,362800.0,11.634843972211018
239700,362800.0,11.649140549730491
239750,362800.0,11.663041655850336
239800,362800.0,11.676435921287279
239850,362800.0,11.689205680594911
239900,362800.0,11.701230543748762
239950,362800.0,11.712392569411026
240000,362800.0,11.722583092436881
240050,362800.0,11.731710911221576
240100,362800.0,11.739711076383914
240150,362800.0,11.74655306317692
240200,362800.0,11.752246844514264
240250,362800.0,11.756845478247971
240300,362800.0,11.760443305750691
240350,362800.0,11.76316953399278
240400,362800.0,11.76517748929907
