easting_m,break_northing_raw_m,break_elevation_m,plain_elevation_m,relief_m,break_northing_m,withheld,withheld_reason
242797.0,365121.0,11.35023802802676,8.39820032119751,15.95858577092488,365123.0,False,
242799.0,365123.0,11.367738178798131,8.392345274062384,15.962773522876562,365123.0,False,
242801.0,365123.0,11.3376191002982,8.383109478723433,15.930937744322275,365123.0,False,
242803.0,365125.0,11.364404859996975,8.37471432004656,15.92207085291545,365125.0,False,
242805.0,365125.0,11.337619054885138,8.36558331534976,15.909654721759612,365125.0,False,
242807.0,365125.0,11.32142857142857,8.354349136352537,15.914818082536966,365125.0,False,
242809.0,365127.0,11.321547644478933,8.351130980537052,15.937321349552702,365127.0,False,
242811.0,365129.0,11.344642957051594,8.34885716665359,15.949119190942673,365129.0,False,
242813.0,365129.0,11.325476146879652,8.344154703049432,15.95763072059268,365129.0,False,
242815.0,365131.0,11.3358333224342,8.336571384611585,15.97200002216157,365131.0,False,
242817.0,365131.0,11.31285721915109,8.334013112386067,15.942535000755672,365131.0,False,
242819.0,365131.0,11.298214322044736,8.330059414818173,15.930535997663231,365131.0,False,
242821.0,365133.0,11.30928579966227,8.33365477153233,15.911702015286398,365133.0,False,
242823.0,365135.0,11.317142713637578,8.334440503801618,15.884011949811663,365135.0,False,
242825.0,365137.0,11.324166570390974,8.332464336213611,15.880988593328567,365137.0,False,
242827.0,365137.0,11.297142846243718,8.331657059987387,15.867033445267447,365137.0,False,
242829.0,365139.0,11.295952342805407,8.32824991771153,15.870321605319065,365139.0,False,
242831.0,365141.0,11.304880823407853,8.324238032386416,15.8570715313866,365141.0,False,
242833.0,365143.0,11.298809460231235,8.312666588737851,15.855428954533167,365143.0,False,
242835.0,365143.0,11.269881021408807,8.295666717347645,15.853024278368268,365143.0,False,
242837.0,365145.0,11.276190576099212,8.289178657531739,15.812844966706777,365145.0,False,
242839.0,365147.0,11.268690517970493,8.283035736992245,15.747439970288957,365147.0,False,
242841.0,365149.0,11.267023813156856,8.284500153859456,15.70585701806205,365149.0,False,
242843.0,365151.0,11.268214271182107,8.28744866507394,15.686836642310725,365151.0,False,
242845.0,365153.0,11.25654770079113,8.280476025172643,15.666786420912967,365153.0,False,
242847.0,365155.0,11.251666659400575,8.273190580095562,15.597166479201551,365155.0,False,
242849.0,365157.0,11.245595159984767,8.256511874425978,15.54432141894386,365157.0,False,
242851.0,365159.0,11.242619014921642,8.247000049409412,15.471214348929266,365159.0,False,
242853.0,365159.0,11.20571431659517,8.225480894815353,15.431661653518672,365159.0,False,
242855.0,365159.0,11.171904790969124,8.187749980744861,15.500702785310288,365159.0,False,
242857.0,365161.0,11.159404754638668,8.171297613779704,15.521082928067162,365161.0,False,
242859.0,365161.0,11.119285765148343,8.146952274867466,15.542333094278966,365161.0,False,
242861.0,365163.0,11.113095238095237,8.128618966965448,15.56816700526646,365163.0,False,
242863.0,365165.0,11.107142857142858,8.124737998417446,15.576571750640868,365165.0,False,
242865.0,365169.0,11.13440463656471,8.14234520594279,15.52515488125029,365169.0,False,
242867.0,365173.0,11.14559523264567,8.160706395194643,15.512865418479558,365173.0,False,
242869.0,365179.0,11.16142854236421,8.165214338756742,15.474667067754835,365179.0,False,
242871.0,365183.0,11.162023771376836,8.178658814657302,15.521222239448909,365183.0,False,
242873.0,365187.0,11.166904721941265,8.193142809186662,15.512095533098494,365187.0,False,
242875.0,365189.0,11.15869045257568,8.170622562226795,15.511877005440843,365189.0,False,
242877.0,365191.0,11.13940479641869,8.166845192228045,15.54184499695187,365191.0,False,
242879.0,365197.0,11.16714286804199,8.172081002734954,15.498751858302525,365197.0,False,
242881.0,365199.0,11.145119076683407,8.160986500694639,15.507585243951704,365199.0,False,
242883.0,365203.0,11.167023885817754,8.174129517873128,15.480513586316787,365203.0,False,
242885.0,365205.0,11.165357181004115,8.174531986599876,15.446062855493453,365205.0,False,
242887.0,365205.0,11.154047693525044,8.182122375851586,15.42644881293887,365205.0,False,
242889.0,365209.0,11.145000049046107,8.148023460024879,15.402809470040458,365209.0,False,
242891.0,365211.0,11.120833306085496,8.136772419157484,15.409894407363165,365211.0,False,
242893.0,365215.0,11.144285792396182,8.145016915457589,15.388197290329707,365215.0,False,
242895.0,365219.0,11.113928704034715,8.140919733047484,15.339199608848213,365219.0,False,
242897.0,365219.0,11.114642915271578,8.136612363088698,15.285887702306109,365219.0,False,
242899.0,365219.0,11.084761982872374,8.115741057623,15.289378520420625,365219.0,False,
242901.0,365223.0,11.108214423769995,8.117933995383124,15.276708698272705,365221.0,False,
242903.0,365225.0,11.134047553652808,8.138621593656993,15.23697313581194,365221.0,False,
242905.0,365225.0,11.124285697937012,8.133317758923484,15.174896792003087,365221.0,False,
242907.0,365223.0,11.080714271182105,8.116476862771169,15.183761610303613,365223.0,False,
242909.0,365223.0,11.06416670481364,8.098069111506144,15.189906926382156,365223.0,False,
242911.0,365223.0,11.08047612508138,8.087357759475706,15.157999299821403,365223.0,False,
242913.0,365221.0,11.053928511483326,8.066152797426495,15.188609216326755,365223.0,False,
242915.0,365221.0,11.042857260931104,8.057472120012555,15.153837676275344,365223.0,False,
242917.0,365221.0,11.022380919683547,8.039486460458663,15.138727294831048,365225.0,False,
242919.0,365223.0,11.013333275204614,8.034381010418846,15.089666677656629,365225.0,False,
242921.0,365225.0,10.998690332685198,8.023957277479626,15.073899970735821,365225.0,False,
242923.0,365229.0,11.02309531257266,8.030579267229351,15.016801361810595,365229.0,False,
242925.0,365233.0,11.039523805890765,8.043083517892018,14.984058961414153,365233.0,False,
242927.0,365235.0,11.013690448942638,8.026380983988444,15.001476660228912,365235.0,False,
242929.0,365237.0,10.993333316984629,8.011678604852584,14.954035986037479,365237.0,False,
242931.0,365241.0,11.000476065136137,8.002976165499005,14.94071381659735,365241.0,False,
242933.0,365243.0,10.984285717918759,7.996999956312634,14.896095514297482,365243.0,False,
242935.0,365245.0,10.974880808875671,7.989559493746076,14.865083737600418,365245.0,False,
242937.0,365247.0,10.969047637212844,7.9731904415857215,14.86454768634978,365247.0,False,
242939.0,365247.0,10.946309498378207,7.963806125095913,14.848098418826147,365247.0,False,
242941.0,365249.0,10.94083331880115,7.952119016647338,14.853951856068196,365249.0,False,
242943.0,365249.0,10.911785761515299,7.949547554197766,14.83604811259678,365249.0,False,
242945.0,365251.0,10.930476143246606,7.945773869469052,14.813273684183757,365251.0,False,
242947.0,365251.0,10.903333346048989,7.933559592564901,14.81310754276457,365251.0,False,
242949.0,365253.0,10.911785761515299,7.917168437866938,14.837117556163243,365253.0,False,
242951.0,365253.0,10.880833307902018,7.90488166809082,14.850952093941824,365253.0,False,
242953.0,365255.0,10.879285721551804,7.8922618411836165,14.85583353496733,365255.0,False,
242955.0,365257.0,10.879523731413341,7.882184355599539,14.89007758185977,365257.0,False,
242957.0,365257.0,10.845357168288455,7.869009422120594,14.908728876568023,365257.0,False,
242959.0,365259.0,10.827619098481676,7.848991087504794,14.930532307851886,365259.0,False,
242961.0,365263.0,10.856547537304104,7.881809477579025,14.883547676177251,365263.0,False,
242963.0,365267.0,10.869642893473308,7.881630920228504,14.906940937042238,365267.0,False,
242965.0,365269.0,10.866309483846027,7.880148494811285,14.930566136042275,365269.0,False,
242967.0,365271.0,10.865595227196104,7.871033645811535,14.92206153415498,365271.0,False,
242969.0,365271.0,10.828809511093867,7.866538372493927,14.93286613509768,365271.0,False,
242971.0,365273.0,10.821309589204335,7.844047623588925,14.930237829117544,365273.0,False,
242973.0,365273.0,10.782738140651157,7.811003984723771,14.971139017740878,365273.0,False,
242975.0,365275.0,10.791547593616302,7.807488116763886,14.979535427547638,365275.0,False,
242977.0,365277.0,10.785833313351585,7.8010667619251075,14.98714751289004,365277.0,False,
242979.0,365279.0,10.796547662644162,7.797614874158587,14.911671225229899,365279.0,False,
242981.0,365279.0,10.75940468197777,7.791520752225603,14.8584796837398,365279.0,False,
242983.0,365281.0,10.76821418035598,7.7873333431425555,14.889094952174592,365281.0,False,
242985.0,365281.0,10.748095194498699,7.78277379217602,14.971631184078394,365281.0,False,
242987.0,365283.0,10.775714238484698,7.782763785407656,14.966997886839362,365283.0,False,
242989.0,365283.0,10.743333362397692,7.760828583581106,14.997385186240791,365283.0,False,
242991.0,365283.0,10.711904752822146,7.733809366680326,14.980119310106545,365283.0,False,
242993.0,365283.0,10.682380994160967,7.724630989347184,15.00060744739714,365283.0,False,
242995.0,365283.0,10.651666777474539,7.6806381429944715,15.04912425222851,365283.0,False,
242997.0,365285.0,10.657500039963494,7.661595237822758,15.064833293642316,365285.0,False,
242999.0,365285.0,10.625952357337589,7.647928555806478,15.110404468718027,365285.0,False,
243001.0,365285.0,10.604642731802805,7.630988059725079,15.138060086114066,365285.0,False,
243003.0,365287.0,10.609285672505695,7.6202991054171605,15.150177372069582,365287.0,False,
243005.0,365287.0,10.576190494355702,7.613749983197168,15.157798060916711,365287.0,False,
243007.0,365289.0,10.596309525626046,7.6116309097835,15.143964615322297,365289.0,False,
243009.0,365289.0,10.552023660568965,7.60458334514073,15.144821471259709,365289.0,False,
243011.0,365291.0,10.57047616867792,7.606547921044485,15.14190476508368,365291.0,False,
243013.0,365293.0,10.591309592837376,7.594109557923816,15.176842939286,365293.0,False,
243015.0,365293.0,10.550714356558665,7.572107162929716,15.205154389426824,365293.0,False,
243017.0,365293.0,10.503333364214214,7.549033694040208,15.255609391984486,365293.0,False,
243019.0,365295.0,10.517738024393719,7.535678550175257,15.226821395329067,365295.0,False,
243021.0,365295.0,10.47702394212995,7.519941963468279,15.27553413254874,365295.0,False,
243023.0,365297.0,10.482976232256206,7.512940558933075,15.291820873532977,365297.0,False,
243025.0,365297.0,10.453690483456565,7.501071444011869,15.316904281434562,365297.0,False,
243027.0,365299.0,10.458095278058734,7.489059491384596,15.348083725429719,365299.0,False,
243029.0,365301.0,10.445595241728284,7.469476132165818,15.365404333387099,365301.0,False,
243031.0,365307.0,10.437499954586936,7.459935438065303,15.355302878788537,365307.0,False,
243033.0,365307.0,10.381071499415807,7.440650685628254,15.388039707002184,365307.0,False,
243035.0,365309.0,10.399166606721423,7.434214265005928,15.377928425016858,365309.0,False,
243037.0,365311.0,10.41797619774228,7.424952368509201,15.384809587115333,365311.0,False,
243039.0,365311.0,10.383214269365583,7.403928565979004,15.379642768133252,365311.0,False,
243041.0,365311.0,10.337500027247838,7.366511926196869,15.384202330453054,365311.0,False,
243043.0,365311.0,10.29738090151832,7.348960642587571,15.35270605314345,365311.0,False,
243045.0,365313.0,10.307261830284482,7.342516658419655,15.313197649092903,365313.0,False,
243047.0,365315.0,10.33285717737107,7.339690487725393,15.298880842753821,365315.0,False,
243049.0,365315.0,10.27035717737107,7.333392856234596,15.246963923318038,365315.0,False,
243051.0,365317.0,10.289285659790039,7.341035668055217,15.202654332206357,365317.0,False,
243053.0,365319.0,10.325952393668038,7.337500027247837,15.18190424782889,365319.0,False,
243055.0,365319.0,10.296309561956495,7.326285757337297,15.172166565486366,365319.0,False,
243057.0,365319.0,10.27678566887265,7.31355949129377,15.143106910160611,365319.0,False,
243059.0,365319.0,10.255952426365443,7.303634475526356,15.165293634505499,365319.0,False,
243061.0,365319.0,10.249523798624672,7.297114313216436,15.186219274430044,365319.0,False,
243063.0,365319.0,10.22416659763881,7.2839297044844855,15.15868934676761,365319.0,False,
243065.0,365319.0,10.198095230829146,7.254285744258335,15.171190511612664,365319.0,False,
243067.0,365321.0,10.23666663396926,7.241166691553024,15.168833609989713,365321.0,False,
243069.0,365321.0,10.185357048397972,7.226511714571998,15.178725937434606,365321.0,False,
243071.0,365323.0,10.200714156741189,7.226534979684013,15.159179687499998,365323.0,False,
243073.0,365323.0,10.135357175554546,7.204273850577218,15.152511787414552,365323.0,False,
243075.0,365325.0,10.1372617994036,7.190214325132823,15.110976641518727,365325.0,False,
243077.0,365327.0,10.143095243544805,7.1899450006939105,15.054698346910019,365327.0,False,
243079.0,365329.0,10.170952433631532,7.178500048319499,15.018166941688168,365329.0,False,
243081.0,365329.0,10.138333275204614,7.177228537059965,14.96836655934652,365329.0,False,
243083.0,365329.0,10.10583346230643,7.174012490681239,14.916463590803598,365329.0,False,
243085.0,365329.0,10.077261833917527,7.144931325458344,14.914354519616992,365329.0,False,
243087.0,365329.0,10.069642929803756,7.142331457138061,14.86302564938863,365329.0,False,
243089.0,365331.0,10.117142813546314,7.128192635944911,14.822045092355639,365331.0,False,
243091.0,365331.0,10.081190427144369,7.145097630364554,14.75525975227356,365331.0,False,
243093.0,365333.0,10.12142853509812,7.179619030725387,14.688237766992476,365333.0,False,
243095.0,365335.0,10.14738096509661,7.162452373050507,14.702190723873318,365335.0,False,
243097.0,365337.0,10.165476208641417,7.1666829472496385,14.688673995790028,365337.0,False,
243099.0,365337.0,10.10083343869164,7.135847275597707,14.69141424042838,365337.0,False,
243101.0,365337.0,10.04476193019322,7.106892858232771,14.728463808695476,365337.0,False,
243103.0,365339.0,10.073809532892136,7.129559510094779,14.700798177719115,365339.0,False,
243105.0,365339.0,10.03357137952532,7.104035699935185,14.74786876042684,365339.0,False,
243107.0,365339.0,9.997857230050222,7.080409290677024,14.76387594767979,365339.0,False,
243109.0,365341.0,10.057023684183756,7.0647659051985965,14.803091528302149,365339.0,False,
243111.0,365339.0,9.916904767354328,7.000500015985398,14.912357130504784,365341.0,False,
243113.0,365341.0,9.971904800051734,6.97190873736427,14.950948002224877,365341.0,False,
243115.0,365341.0,9.9396428607759,6.971713129679362,14.995549138387041,365341.0,False,
243117.0,365341.0,9.897976148696173,6.991142870130993,15.01457154637291,365341.0,False,
243119.0,365343.0,9.963690485273087,7.0226357051304396,15.011411467052643,365343.0,False,
243121.0,365345.0,10.021071297781809,7.024466646285284,15.033509849366688,365345.0,False,
243123.0,365345.0,9.987976301284062,6.996275640669323,15.112414802823745,365345.0,False,
243125.0,365345.0,9.950595174516948,6.979205095200311,15.155556533450167,365345.0,False,
243127.0,365345.0,9.894761857532318,6.95911070505778,15.218508411589125,365345.0,False,
243129.0,365345.0,9.852738153366815,6.940252883093698,15.231175978978474,365345.0,False,
243131.0,365347.0,9.916785785130093,6.920326126189458,15.251697556177778,365347.0,False,
243133.0,365347.0,9.870119094848631,6.910845200220742,15.296417020616076,365347.0,False,
243135.0,365347.0,9.838452339172363,6.894750050136019,15.320726667131702,365347.0,False,
243137.0,365347.0,9.80023801894415,6.900892845789592,15.286845572789513,365347.0,False,
243139.0,365349.0,9.898214340209961,6.906069026674542,15.257502648943943,365349.0,False,
243141.0,365349.0,9.870357150123233,6.910273808524722,15.230797420229234,365349.0,False,
243143.0,365349.0,9.827380906967889,6.9076071512131465,15.175726000467936,365349.0,False,
243145.0,365349.0,9.806071326846167,6.906800860450382,15.127841495332259,365349.0,False,
243147.0,365349.0,9.794881003243582,6.908001756668091,15.026641216732205,365349.0,False,
243149.0,365349.0,9.76821436200823,6.879297656104678,15.003440820603142,365349.0,False,
243151.0,365349.0,9.740952400934129,6.8513176645551415,14.963324923742386,365349.0,False,
243153.0,365349.0,9.726071357727049,6.840595234008062,14.928809495199296,365349.0,False,
243155.0,365351.0,9.797857057480584,6.823357168833414,14.894618810926168,365351.0,False,
243157.0,365351.0,9.767023858569916,6.80143435114906,14.895827913284304,365351.0,False,
243159.0,365351.0,9.718690463474816,6.787654785882858,14.866511753627233,365351.0,False,
243161.0,365351.0,9.673214276631672,6.77552137374878,14.883406997862316,365351.0,False,
243163.0,365353.0,9.726071448553178,6.777515883672804,14.83617481050037,365353.0,False,
243165.0,365355.0,9.76166670663016,6.7754140672229575,14.72922905513218,365355.0,False,
243167.0,365355.0,9.692261877514067,6.695864270982288,14.776278448104858,365355.0,False,
243169.0,365355.0,9.646428516932895,6.686388451712472,14.773254503522598,365355.0,False,
243171.0,365355.0,9.601904732840403,6.667378593626476,14.743811711810881,365355.0,False,
243173.0,365355.0,9.55678571973528,6.639142844790504,14.796452894664943,365355.0,False,
243175.0,365357.0,9.59285713377453,6.623035728363762,14.79648769242423,365357.0,False,
243177.0,365357.0,9.530952408200216,6.612219083876837,14.797067233494346,365357.0,False,
243179.0,365357.0,9.490238053458077,6.600419562203543,14.828508994692845,365357.0,False,
243181.0,365359.0,9.530476206824893,6.594597021738688,14.814808005378362,365359.0,False,
243183.0,365359.0,9.50035712832496,6.586680920918783,14.829033342997228,365359.0,False,
243185.0,365361.0,9.5632141658238,6.575214281536284,14.836928154173354,365361.0,False,
243187.0,365361.0,9.493928545997255,6.574202360425677,14.83317851566133,365361.0,False,
243189.0,365363.0,9.555357115609306,6.563607159115019,14.864606777826946,365363.0,False,
243191.0,365363.0,9.49309526171003,6.551154772440593,14.862059139070059,365363.0,False,
243193.0,365363.0,9.432619004022508,6.543571447190783,14.832142627806892,365363.0,False,
243195.0,365365.0,9.503571555728003,6.525929019564674,14.848475251879012,365365.0,False,
243197.0,365365.0,9.479642777215865,6.514100015731085,14.847329017094207,365365.0,False,
243199.0,365365.0,9.424761908394949,6.501578560329618,14.849135260354908,365365.0,False,
243201.0,365365.0,9.389523778642925,6.489476142610822,14.890404944192799,365365.0,False,
243203.0,365365.0,9.343095325288319,6.4736428147270555,14.93945220538548,365365.0,False,
243205.0,365367.0,9.4491666612171,6.45228572800046,14.997238561085291,365367.0,False,
243207.0,365367.0,9.409761928376698,6.440721418744042,15.045945578529716,365367.0,False,
243209.0,365367.0,9.371190525236582,6.42415473801749,15.080726348786127,365367.0,False,
243211.0,365367.0,9.326904751005625,6.4079880600883845,15.144154219400313,365367.0,False,
243213.0,365369.0,9.405118896847677,6.40663416272118,15.1512228057498,365369.0,False,
243215.0,365369.0,9.368095170883905,6.405294250306629,15.191610595158163,365369.0,False,
243217.0,365369.0,9.323333240690685,6.393467530750092,15.219032614571708,365369.0,False,
243219.0,365369.0,9.273928460620699,6.3914973894755045,15.232907699403306,365369.0,False,
243221.0,365371.0,9.360356966654457,6.384452379317511,15.294952015649699,365371.0,False,
243223.0,365371.0,9.29666673569452,6.380014151618594,15.309748236338299,365371.0,False,
243225.0,365371.0,9.263809476579937,6.378287942068918,15.300759233747208,365371.0,False,
243227.0,365373.0,9.34571411496117,6.37604048819769,15.30491194725037,365373.0,False,
243229.0,365373.0,9.295714332943872,6.378188049225579,15.287526487168815,365373.0,False,
243231.0,365375.0,9.382381030491418,6.38350822130839,15.247801742099576,365375.0,False,
243233.0,365375.0,9.318452426365441,6.381072037560599,15.220832241149171,365375.0,False,
243235.0,365377.0,9.39535704113188,6.405196346555437,15.145161199569701,365377.0,False,
243237.0,365377.0,9.336190359933035,6.389464273906888,15.101369371868312,365377.0,False,
243239.0,365377.0,9.278333255222865,6.3873404661814375,15.023373819532843,365377.0,False,
243241.0,365379.0,9.336428687686013,6.375642874127342,14.949475962775095,365379.0,False,
243243.0,365379.0,9.269047646295457,6.3412012849535255,14.920703386125107,365379.0,False,
243245.0,365379.0,9.204404785519555,6.328488086518788,14.902463858468188,365379.0,False,
243247.0,365381.0,9.27726191566104,6.338750005903698,14.857559583300635,365381.0,False,
243249.0,365381.0,9.221666699364073,6.327166645867484,14.876881056740173,365381.0,False,
243251.0,365383.0,9.270952338264102,6.3146309421176,14.801082813172115,365383.0,False,
243253.0,365383.0,9.218928450629825,6.295583313987368,14.728226573126655,365383.0,False,
243255.0,365385.0,9.261190527961368,6.296990013122559,14.677414276486349,365385.0,False,
243257.0,365385.0,9.196309543791271,6.310178522836593,14.652559514272777,365385.0,False,
243259.0,365387.0,9.234047571818033,6.328523812975202,14.589333675021216,365387.0,False,
243261.0,365389.0,9.280833312443324,6.317904797054472,14.567928852353774,365389.0,False,
243263.0,365389.0,9.196071443103607,6.31509523618789,14.512880718140373,365389.0,False,
243265.0,365391.0,9.231309572855631,6.3191309270404625,14.453963976814634,365391.0,False,
243267.0,365393.0,9.265833377838135,6.318714282626197,14.41438106809343,365393.0,False,
243269.0,365395.0,9.300119082132975,6.320440501258486,14.356464722042993,365395.0,False,
243271.0,365395.0,9.197261810302733,6.31736993335542,14.301915922619049,365395.0,False,
243273.0,365397.0,9.230476243155342,6.314821406773158,14.25172571454729,365397.0,False,
243275.0,365399.0,9.279047579992385,6.303234770184471,14.227122227350868,365399.0,False,
243277.0,365399.0,9.185476303100584,6.295821444193522,14.159773753938222,365399.0,False,
243279.0,365401.0,9.242142904372443,6.268704509735108,14.11748545056297,365401.0,False,
243281.0,365401.0,9.139285632542201,6.253428545452299,14.07228565670195,365401.0,False,
243283.0,365403.0,9.183690502530052,6.2506356693449465,14.051149663471042,365403.0,False,
243285.0,365405.0,9.229999996366956,6.242345267250425,14.008369080225624,365405.0,False,
243287.0,365405.0,9.136547588166733,6.2305357388087685,13.988274024781724,365405.0,False,
243289.0,365407.0,9.179166498638336,6.228583351771037,13.925821697144283,365407.0,False,
243291.0,365407.0,9.073928560529438,6.211059459050496,13.872750166484288,365407.0,False,
243293.0,365409.0,9.147857189178469,6.200797635033017,13.814678682599745,365409.0,False,
243295.0,365409.0,9.062500045413064,6.183690504800706,13.771190799985611,365409.0,False,
243297.0,365411.0,9.12666656857445,6.17841378166562,13.680157134646459,365411.0,False,
243299.0,365411.0,9.054047584533691,6.185619056792487,13.557952542532057,365411.0,False,
243301.0,365413.0,9.128571555728003,6.1660833653949565,13.5210592338017,365413.0,False,
243303.0,365413.0,9.04916661126273,6.154195170175461,13.42282847222828,365413.0,False,
243305.0,365413.0,8.978571437654042,6.117693662643433,13.41230629739307,365413.0,False,
243307.0,365415.0,9.041071324121384,6.086060753322783,13.380963277816772,365415.0,False,
243309.0,365415.0,8.964999902816045,6.071872282028199,13.295390058699105,365415.0,False,
243311.0,365417.0,9.025357132866269,6.0651547273000075,13.242821677525832,365417.0,False,
243313.0,365417.0,8.9424999554952,6.049952379862467,13.19397652943929,365417.0,False,
243315.0,365419.0,8.994523797716413,6.037261892500378,13.143690906252179,365419.0,False,
243317.0,365421.0,9.02011912209647,6.025265384855724,13.07890146346319,365421.0,False,
243319.0,365421.0,8.937857219151088,6.01316454751151,13.031121544610885,365421.0,False,
243321.0,365423.0,8.976666768391926,5.992654714130219,12.950440266018823,365423.0,False,
243323.0,365423.0,8.905998161860873,5.98213098616827,12.923464248293923,365423.0,False,
243325.0,365425.0,8.964602266039167,5.967959533418929,12.892993025552657,365425.0,False,
243327.0,365425.0,8.903743743896484,5.9424929096585215,12.832625963574362,365425.0,False,
243329.0,365425.0,8.840156577882313,5.934469023204985,12.768031274704702,365425.0,False,
243331.0,365427.0,8.90617731639317,5.911523789451236,12.715738053548902,365427.0,False,
243333.0,365427.0,8.831413564227876,5.894464227131435,12.650774358567736,365427.0,False,
243335.0,365427.0,8.765424433208647,5.879750033787318,12.571440188090008,365427.0,False,
243337.0,365429.0,8.8133605775379,5.859369057700747,12.509083650225683,365429.0,False,
243339.0,365429.0,8.763798486618768,5.834528775442213,12.437852144241333,365429.0,False,
243341.0,365429.0,8.708667982192265,5.822678556896389,12.381368691580636,365429.0,False,
243343.0,365431.0,8.774249621800013,5.810571388971237,12.304547364371164,365431.0,False,
243345.0,365431.0,8.725546587081181,5.814904739743187,12.200213813781737,365431.0,False,
243347.0,365433.0,8.769019399370466,5.809611849557784,12.108602130980719,365433.0,False,
243349.0,365433.0,8.717990988776796,5.818030257452101,11.995183999197824,365433.0,False,
243351.0,365435.0,8.73929652713594,5.850345202854702,11.859654880705332,365435.0,False,
243353.0,365437.0,8.75885956627982,5.848857155300322,11.761737730389548,365437.0,False,
243355.0,365439.0,8.782857145581925,5.8270666417621415,11.69483807654608,365439.0,False,
243357.0,365441.0,8.795820985521587,5.8076110930669875,11.589650571913946,365441.0,False,
243359.0,365441.0,8.695388634999592,5.801824998855589,11.515556178774155,365441.0,False,
243361.0,365443.0,8.712501480465843,5.776419439769926,11.440723210289365,365443.0,False,
243363.0,365445.0,8.726089863550095,5.759805302392869,11.346384879520961,365445.0,False,
243365.0,365445.0,8.647446087428502,5.739086864108131,11.284127385275706,365445.0,False,
243367.0,365447.0,8.653693562462216,5.72191648937407,11.210702605474559,365447.0,False,
243369.0,365449.0,8.664720126560756,5.705006254286993,11.11785064878918,365449.0,False,
243371.0,365451.0,8.682971568334668,5.687130925768897,11.033702262242631,365451.0,False,
243373.0,365451.0,8.579415752774192,5.672369046438307,10.97632117725554,365451.0,False,
243375.0,365453.0,8.599702857789538,5.656994989940097,10.886219535555158,365453.0,False,
243377.0,365455.0,8.62045889809018,5.648523757571265,10.795761998494466,365455.0,False,
243379.0,365455.0,8.526404494330997,5.635643940880184,10.727332587469194,365455.0,False,
243381.0,365457.0,8.557714553106399,5.620690491085961,10.623595092410133,365457.0,False,
243383.0,365459.0,8.591052691141766,5.613815975189209,10.52927895046416,365459.0,False,
243385.0,365459.0,8.496047633034843,5.601630939756121,10.450749622072493,365459.0,False,
243387.0,365461.0,8.527005422682988,5.590595179512388,10.357142968404862,365461.0,False,
243389.0,365463.0,8.554050014132542,5.577273788906279,10.285463912146431,365463.0,False,
243391.0,365463.0,8.470694859822592,5.564321427118211,10.188297453380764,365463.0,False,
243393.0,365465.0,8.493971620287214,5.54214285214742,10.101190628324233,365465.0,False,
243395.0,365467.0,8.509840624673025,5.5313094979240764,9.993333128520423,365467.0,False,
243397.0,365467.0,8.43331243878319,5.510915456499372,9.904203623817079,365467.0,False,
243399.0,365469.0,8.456190540677026,5.49890477997916,9.806809645607359,365469.0,False,
243401.0,365471.0,8.470267205011277,5.497059483755202,9.664368831543698,365471.0,False,
243403.0,365471.0,8.385462624686104,5.480833303360713,9.557738054366338,365471.0,False,
243405.0,365473.0,8.425451483045306,5.463071489334107,9.453000129972184,365473.0,False,
243407.0,365475.0,8.43775374548776,5.450654747372582,9.368630690801712,365475.0,False,
243409.0,365475.0,8.353410357520692,5.43982139314924,9.284226222265334,365475.0,False,
243411.0,365477.0,8.340357076554072,5.415714293434506,9.214285775593348,365477.0,False,
243413.0,365479.0,8.320118994939895,5.365780962081182,9.164576262519475,365479.0,False,
243415.0,365481.0,8.31272536232358,5.335666636058262,9.072904970532372,365481.0,False,
243417.0,365481.0,8.233539036342076,5.319263864698864,8.986926762262978,365481.0,False,
243419.0,365483.0,8.249666372934977,5.30379760378883,8.883344995407828,365483.0,False,
243421.0,365485.0,8.26268822806222,5.287571434747606,8.788023921421594,365485.0,False,
243423.0,365487.0,8.243715785798573,5.283130936395554,8.721512004307336,365487.0,False,
243425.0,365489.0,8.273135593959262,5.275404762086414,8.639952328091574,365487.0,False,
243427.0,365487.0,8.167700336092993,5.2583690597897474,8.591987905048189,365487.0,False,
243429.0,365487.0,8.142310233343215,5.230726187569754,8.540940475463865,365487.0,False,
243431.0,365487.0,8.10079815274193,5.199683514095488,8.479245042800903,365489.0,False,
243433.0,365489.0,8.166234493255615,5.16755945568993,8.46624986103603,365489.0,False,
243435.0,365489.0,8.10884278161185,5.143595234553019,8.422357338950746,365489.0,False,
243437.0,365491.0,8.114788895561581,5.163167310896373,8.335522930962698,365491.0,False,
243439.0,365493.0,8.090446449461437,5.152114325477964,8.294314155124482,365493.0,False,
243441.0,365495.0,8.082844552539644,5.133972013564335,8.228766005379816,365495.0,False,
243443.0,365495.0,8.013368901752289,5.111154774257114,8.148845454624718,365495.0,False,
243445.0,365495.0,7.9712577774411155,5.079911465871901,8.030088372457595,365495.0,False,
243447.0,365497.0,8.031270776476179,5.042988114129928,7.896654655819848,365497.0,False,
243449.0,365497.0,7.989404859996976,5.0219523656935925,7.762214242844354,365497.0,False,
243451.0,365497.0,7.933404650006974,5.00734520639692,7.619678354263307,365497.0,False,
243453.0,365499.0,7.966127736227852,5.004047603834244,7.454523693947563,365499.0,False,
243455.0,365499.0,7.9019860313052215,5.003142904099963,7.329714409510295,365499.0,False,
243457.0,365501.0,7.947370778946649,5.00958381266821,7.204106763431002,365501.0,False,
