month,median_level_modelled_m,median_level_calibrated_m,n_wells_run,median_level_observed_m,n_wells_observed,above_fitted_range,spin_up,climate_flagged,open_water_ha,wet_floor_ha,open_water_ha_raw_level,wet_floor_ha_raw_level
2013-12,-0.54,-0.375,66,-0.33,61.0,False,False,False,4.73,39.22,2.28,33.519
2014-01,-0.173,-0.02,66,-0.02,62.0,False,False,False,22.818,55.033,11.59,47.566
2014-02,-0.045,0.03,66,0.03,62.0,False,False,False,28.479,57.722,20.437,53.743
2014-03,-0.129,0.01,66,-0.04,62.0,False,False,False,26.063,56.631,14.059,49.585
2014-04,-0.307,-0.14,66,-0.2,63.0,False,False,False,13.405,49.079,6.407,41.868
2014-05,-0.297,-0.135,66,-0.38,63.0,False,False,False,13.705,49.314,6.673,42.237
2014-06,-0.5,-0.33,66,-0.66,63.0,False,False,False,5.774,40.941,2.722,34.821
2014-07,-0.714,-0.6,66,-0.815,66.0,False,False,False,1.745,31.643,1.053,28.383
2014-08,-0.642,-0.51,66,-0.895,66.0,False,False,False,2.6,34.48,1.449,30.404
2014-09,-0.93,-0.805,66,-1.035,66.0,False,False,False,0.703,26.021,0.403,23.087
2014-10,-0.596,-0.425,66,-0.645,66.0,False,False,False,3.79,37.393,1.777,31.769
2014-11,-0.614,-0.46,66,-0.56,66.0,False,False,False,3.245,36.165,1.638,31.215
2014-12,-0.581,-0.4,66,-0.455,66.0,False,False,False,4.234,38.296,1.898,32.222
2015-01,-0.514,-0.36,66,-0.35,66.0,False,False,False,5.055,39.786,2.552,34.343
2015-02,-0.61,-0.45,66,-0.495,66.0,False,False,False,3.392,36.512,1.67,31.348
2015-03,-0.627,-0.48,66,-0.555,66.0,False,False,False,2.97,35.482,1.548,30.838
2015-04,-0.759,-0.64,66,-0.74,66.0,False,False,False,1.461,30.458,0.861,27.184
2015-05,-0.637,-0.49,66,-0.68,66.0,False,False,False,2.841,35.145,1.482,30.552
2015-06,-0.875,-0.735,66,-0.9,66.0,False,False,False,0.959,27.819,0.516,24.342
2015-07,-0.978,-0.83,66,-1.005,66.0,False,False,False,0.629,25.408,0.327,22.061
2015-08,-1.05,-0.88,66,-1.105,64.0,False,False,False,0.504,24.224,0.237,20.587
2015-09,-1.16,-1.005,66,-1.18,61.0,False,False,False,0.29,21.501,0.146,18.543
2015-10,-1.177,-1.045,66,-1.21,61.0,False,False,False,0.243,20.695,0.135,18.242
2015-11,-0.888,-0.76,66,-0.84,66.0,False,False,False,0.858,27.163,0.488,24.048
2015-12,-0.157,-0.008,66,-0.04,66.0,False,False,False,24.117,55.693,12.428,48.286
2016-01,0.001,0.04,66,0.01,66.0,True,False,False,29.77,58.275,25.036,56.143
2016-02,0.042,0.04,66,0.03,66.0,True,False,False,29.77,58.275,30.094,58.411
2016-03,-0.027,0.03,66,-0.01,66.0,False,False,False,28.479,57.722,22.11,54.661
2016-04,-0.024,0.038,66,-0.14,66.0,True,False,False,29.442,58.136,22.424,54.827
2016-05,-0.214,-0.04,66,-0.425,66.0,False,False,False,20.882,53.992,9.64,45.717
2016-06,-0.333,-0.15,66,-0.42,65.0,False,False,False,12.823,48.613,5.687,40.808
2016-07,-0.456,-0.25,66,-0.63,65.0,False,False,False,8.232,44.189,3.303,36.303
2016-08,-0.595,-0.42,66,-0.71,65.0,False,False,False,3.875,37.572,1.783,31.79
2016-09,-0.563,-0.39,66,-0.8,65.0,False,False,False,4.426,38.663,2.053,32.772
2016-10,-0.742,-0.63,66,-0.9,65.0,False,False,False,1.527,30.75,0.929,27.632
2016-11,-0.655,-0.53,66,-0.74,65.0,False,False,False,2.379,33.829,1.365,30.014
2016-12,-0.599,-0.445,66,-0.76,65.0,False,False,False,3.468,36.686,1.755,31.684
2017-01,-0.677,-0.57,66,-0.67,65.0,False,False,False,1.993,32.562,1.238,29.389
2017-02,-0.511,-0.35,66,-0.58,65.0,False,False,False,5.284,40.167,2.584,34.434
2017-03,-0.484,-0.295,66,-0.46,65.0,False,False,False,6.743,42.332,2.915,35.34
2017-04,-0.702,-0.59,66,-0.73,65.0,False,False,False,1.824,31.946,1.111,28.716
2017-05,-0.915,-0.795,66,-0.92,65.0,False,False,False,0.735,26.271,0.432,23.434
2017-06,-0.775,-0.66,66,-0.935,64.0,False,False,False,1.337,29.882,0.805,26.787
2017-07,-0.842,-0.715,66,-1.05,63.0,False,False,False,1.048,28.354,0.597,25.125
2017-08,-0.955,-0.82,66,-1.175,62.0,False,False,False,0.658,25.651,0.362,22.552
2017-09,-0.919,-0.8,66,-1.0,63.0,False,False,False,0.719,26.146,0.425,23.349
2017-10,-0.935,-0.815,66,-1.065,64.0,False,False,False,0.673,25.774,0.396,22.99
2017-11,-0.759,-0.64,66,-0.71,65.0,False,False,False,1.461,30.458,0.862,27.186
2017-12,-0.674,-0.555,66,-0.52,65.0,False,False,False,2.13,33.031,1.259,29.497
2018-01,-0.556,-0.39,66,-0.39,65.0,False,False,False,4.426,38.663,2.117,32.99
2018-02,-0.54,-0.38,66,-0.375,66.0,False,False,False,4.626,39.034,2.276,33.505
2018-03,-0.418,-0.24,66,-0.365,66.0,False,False,False,8.605,44.612,3.906,37.637
2018-04,-0.462,-0.265,66,-0.48,66.0,False,False,False,7.702,43.561,3.217,36.098
2018-05,-0.692,-0.58,66,-0.715,66.0,False,False,False,1.906,32.253,1.16,28.98
2018-06,-1.026,-0.845,66,-0.94,65.0,False,False,False,0.589,25.047,0.264,21.075
2018-07,-1.212,-1.07,66,-1.09,63.0,False,False,False,0.217,20.208,0.116,17.649
2018-08,-1.391,-1.21,66,-1.205,60.0,False,False,False,0.117,17.681,0.052,14.87
2018-09,-1.324,-1.175,66,-1.165,60.0,False,False,False,0.136,18.281,0.07,15.858
2018-10,-1.183,-1.05,66,-1.085,62.0,False,False,False,0.237,20.597,0.131,18.134
2018-11,-0.864,-0.72,66,-0.81,65.0,False,False,False,1.025,28.22,0.541,24.589
2018-12,-0.657,-0.54,66,-0.6,65.0,False,False,False,2.276,33.507,1.357,29.976
2019-01,-0.733,-0.63,66,-0.67,65.0,False,False,False,1.527,30.75,0.968,27.877
2019-02,-0.771,-0.66,66,-0.72,65.0,False,False,False,1.337,29.882,0.817,26.877
2019-03,-0.651,-0.52,66,-0.63,65.0,False,False,False,2.487,34.153,1.393,30.146
2019-04,-0.675,-0.56,66,-0.68,65.0,False,False,False,2.083,32.874,1.25,29.452
2019-05,-0.833,-0.7,66,-0.85,65.0,False,False,False,1.12,28.763,0.621,25.331
2019-06,-0.944,-0.815,66,-1.0,61.0,False,False,False,0.673,25.774,0.379,22.782
2019-07,-1.188,-1.06,66,-1.06,58.0,False,False,False,0.227,20.401,0.129,18.055
2019-08,-1.29,-1.12,66,-1.21,56.0,False,False,False,0.174,19.266,0.082,16.389
2019-09,-1.237,-1.08,66,-1.13,55.0,False,False,False,0.208,20.016,0.103,17.224
2019-10,-0.91,-0.79,66,-0.82,61.0,False,False,False,0.752,26.396,0.442,23.548
2019-11,-0.771,-0.66,66,-0.64,63.0,False,False,False,1.337,29.882,0.819,26.892
2019-12,-0.762,-0.645,66,-0.63,65.0,False,False,False,1.429,30.313,0.853,27.123
2020-01,-0.705,-0.595,66,-0.48,65.0,False,False,False,1.784,31.794,1.094,28.618
2020-02,-0.505,-0.345,66,-0.2,65.0,False,False,False,5.403,40.359,2.657,34.641
2020-03,-0.641,-0.495,66,-0.36,65.0,False,False,False,2.779,34.977,1.456,30.436
2020-04,-0.88,-0.74,66,-0.595,65.0,False,False,False,0.938,27.686,0.504,24.218
2020-05,-1.165,-1.04,66,-0.85,66.0,False,False,False,0.248,20.794,0.142,18.451
2020-06,-1.205,-1.065,66,-0.945,66.0,False,False,False,0.222,20.304,0.12,17.77
2020-07,-1.158,-1.005,66,-0.97,66.0,False,False,False,0.29,21.501,0.147,18.583
2020-08,-1.041,-0.862,66,-0.645,66.0,False,False,False,0.545,24.632,0.247,20.781
2020-09,-1.097,-0.945,66,-0.735,66.0,False,False,False,0.378,22.767,0.193,19.692
2020-10,-0.902,-0.77,66,-0.42,66.0,False,False,False,0.821,26.905,0.458,23.729
2020-11,-0.808,-0.68,66,-0.345,66.0,False,False,False,1.224,29.317,0.695,25.959
2020-12,-0.45,-0.25,66,-0.045,66.0,False,False,False,8.232,44.189,3.394,36.517
2021-01,-0.259,-0.045,66,0.015,66.0,False,False,False,20.424,53.735,7.897,43.796
2021-02,-0.171,-0.01,66,0.04,66.0,False,False,False,23.852,55.56,11.697,47.66
2021-03,-0.285,-0.125,66,0.03,66.0,False,False,False,14.326,49.786,7.038,42.723
2021-04,-0.506,-0.35,66,-0.24,66.0,False,False,False,5.284,40.167,2.651,34.626
2021-05,-0.416,-0.23,66,-0.158,66.0,False,False,False,9.015,45.062,3.939,37.705
2021-06,-0.696,-0.58,66,-0.52,66.0,False,False,False,1.906,32.253,1.138,28.864
2021-07,-0.989,-0.83,66,-0.745,66.0,False,False,False,0.629,25.408,0.311,21.824
2021-08,-1.156,-1.0,66,-0.885,66.0,False,False,False,0.296,21.603,0.148,18.615
2021-09,-1.094,-0.94,66,-0.83,66.0,False,False,False,0.387,22.876,0.195,19.748
2021-10,-0.591,-0.42,66,-0.22,66.0,False,False,False,3.875,37.572,1.82,31.931
2021-11,-0.659,-0.55,66,-0.315,66.0,False,False,False,2.178,33.189,1.344,29.913
2021-12,-0.505,-0.34,66,-0.035,66.0,False,False,False,5.524,40.552,2.657,34.643
2022-01,-0.642,-0.512,66,-0.265,66.0,False,False,False,2.571,34.398,1.447,30.393
2022-02,-0.549,-0.388,66,-0.125,66.0,False,False,False,4.475,38.755,2.186,33.217
2022-03,-0.684,-0.58,66,-0.388,66.0,False,False,False,1.906,32.253,1.204,29.214
2022-04,-0.783,-0.68,66,-0.555,66.0,False,False,False,1.224,29.317,0.774,26.567
2022-05,-0.92,-0.8,66,-0.64,66.0,False,False,False,0.719,26.146,0.422,23.315
2022-06,-1.163,-1.035,66,-0.88,66.0,False,False,False,0.254,20.894,0.144,18.492
2022-07,-1.453,-1.213,66,-1.035,66.0,False,False,False,0.115,17.628,0.04,14.022
2022-08,-1.617,-1.289,66,-1.2,60.0,False,False,False,0.082,16.389,0.019,11.991
2022-09,-1.512,-1.28,66,-1.289,60.0,False,False,False,0.086,16.538,0.031,13.253
2022-10,-1.304,-1.165,66,-1.17,60.0,False,False,False,0.143,18.456,0.077,16.158
2022-11,-1.034,-0.85,66,-0.815,66.0,False,False,False,0.576,24.928,0.255,20.919
2022-12,-0.878,-0.74,66,-0.613,65.0,False,False,False,0.938,27.686,0.51,24.281
2023-01,-0.777,-0.67,66,-0.4,65.0,False,False,False,1.279,29.598,0.797,26.734
2023-02,-0.909,-0.79,66,-0.595,66.0,False,False,False,0.752,26.396,0.443,23.553
2023-03,-0.77,-0.66,66,-0.33,66.0,False,False,False,1.337,29.882,0.822,26.911
2023-04,-0.895,-0.76,66,-0.52,66.0,False,False,False,0.858,27.163,0.471,23.875
2023-05,-1.106,-0.95,66,-0.8,65.0,False,False,False,0.37,22.659,0.185,19.526
2023-06,-1.371,-1.2,66,-0.99,65.0,False,False,False,0.122,17.85,0.057,15.167
2023-07,-1.274,-1.105,66,-0.95,65.0,False,False,False,0.186,19.544,0.088,16.639
2023-08,-1.162,-1.015,66,-0.92,65.0,False,False,False,0.277,21.296,0.144,18.51
2023-09,-0.955,-0.82,66,-0.72,65.0,False,False,False,0.658,25.651,0.361,22.541
2023-10,-0.699,-0.59,66,-0.465,66.0,False,False,False,1.824,31.946,1.125,28.793
2023-11,-0.647,-0.52,66,-0.36,66.0,False,False,False,2.487,34.153,1.415,30.247
2023-12,-0.408,-0.22,66,-0.155,66.0,False,False,False,9.403,45.472,4.09,38.012
2024-01,-0.222,-0.04,66,-0.04,66.0,False,False,False,20.882,53.992,9.325,45.39
2024-02,-0.192,-0.028,66,0.038,66.0,False,False,False,22.071,54.64,10.668,46.725
2024-03,-0.066,0.015,66,0.04,66.0,False,False,False,26.647,56.902,18.611,52.671
2024-04,-0.06,0.03,66,-0.028,66.0,False,False,False,28.479,57.722,19.146,52.993
2024-05,-0.261,-0.045,66,-0.295,66.0,False,False,False,20.424,53.735,7.832,43.718
2024-06,-0.512,-0.35,66,-0.58,65.0,False,False,False,5.284,40.167,2.575,34.409
2024-07,-0.611,-0.455,66,-0.79,64.0,False,False,False,3.318,36.338,1.659,31.301
2024-08,-0.782,-0.675,66,-0.832,64.0,False,False,False,1.251,29.458,0.777,26.588
2024-09,-0.728,-0.63,66,-0.79,64.0,False,False,False,1.527,30.75,0.991,28.018
2024-10,-0.714,-0.6,66,-0.785,64.0,False,False,False,1.745,31.643,1.053,28.381
2024-11,-0.762,-0.645,66,-0.76,65.0,False,False,False,1.429,30.313,0.85,27.104
2024-12,-0.535,-0.365,66,-0.35,65.0,False,False,False,4.944,39.597,2.324,33.657
2025-01,-0.293,-0.13,66,-0.15,65.0,False,False,False,14.012,49.549,6.795,42.401
2025-02,-0.396,-0.2,66,-0.25,65.0,False,False,False,10.274,46.348,4.304,38.432
2025-03,-0.584,-0.404,66,-0.53,65.0,False,False,False,4.15,38.132,1.871,32.123
2025-04,-0.621,-0.48,66,-0.74,65.0,False,False,False,2.97,35.482,1.587,31.005
2025-05,-0.836,-0.71,66,-0.82,65.0,False,False,False,1.071,28.49,0.613,25.259
2025-06,-0.877,-0.74,66,-0.95,65.0,False,False,False,0.938,27.686,0.511,24.296
2025-07,-1.145,-1.0,66,-1.08,61.0,False,False,False,0.296,21.603,0.156,18.815
2025-08,-1.386,-1.205,66,-1.2,60.0,False,False,False,0.119,17.765,0.054,14.953
2025-09,-1.088,-0.92,66,-1.015,64.0,False,False,False,0.422,23.317,0.201,19.864
2025-10,-1.054,-0.895,66,-1.07,64.0,False,False,False,0.472,23.88,0.234,20.528
2025-11,-0.574,-0.4,66,-0.34,65.0,False,False,False,4.234,38.296,1.959,32.443
2025-12,-0.271,-0.05,66,-0.095,66.0,False,False,False,19.976,53.48,7.494,43.304
2026-01,-0.173,-0.02,66,-0.135,66.0,False,False,False,22.818,55.033,11.566,47.545
2026-02,-0.142,-0.005,66,-0.045,66.0,False,False,False,24.386,55.826,13.303,48.998
