well,window_years,window_end_year,MINw_m_bg,cluster_id,cluster_label,network
nw11,5,2017,-1.338,3,C3 (Western Residual),Reference
nw11,5,2018,-1.278,3,C3 (Western Residual),Reference
nw11,5,2019,-1.35,3,C3 (Western Residual),Reference
nw11,5,2020,-1.424,3,C3 (Western Residual),Reference
nw11,5,2021,-1.3800000000000001,3,C3 (Western Residual),Reference
nw11,5,2022,-1.36,3,C3 (Western Residual),Reference
nw11,5,2023,-1.3780000000000001,3,C3 (Western Residual),Reference
nw11,5,2024,-1.332,3,C3 (Western Residual),Reference
nw11,5,2025,-1.218,3,C3 (Western Residual),Reference
nw13,5,2018,-1.192,3,C3 (Western Residual),Reference
nw13,5,2019,-1.26,3,C3 (Western Residual),Reference
nw13,5,2020,-1.3199999999999998,3,C3 (Western Residual),Reference
nw13,5,2021,-1.29,3,C3 (Western Residual),Reference
nw13,5,2022,-1.284,3,C3 (Western Residual),Reference
nw13,5,2023,-1.316,3,C3 (Western Residual),Reference
nw13,5,2024,-1.264,3,C3 (Western Residual),Reference
nw13,5,2025,-1.1560000000000001,3,C3 (Western Residual),Reference
nw2,5,2010,-0.9780000000000001,3,C3 (Western Residual),Reference
nw2,5,2011,-1.01,3,C3 (Western Residual),Reference
nw2,5,2012,-1.144,3,C3 (Western Residual),Reference
nw2,5,2013,-1.284,3,C3 (Western Residual),Reference
nw2,5,2014,-1.314,3,C3 (Western Residual),Reference
nw2,5,2015,-1.324,3,C3 (Western Residual),Reference
nw2,5,2016,-1.374,3,C3 (Western Residual),Reference
nw2,5,2017,-1.28,3,C3 (Western Residual),Reference
nw2,5,2018,-1.2280000000000002,3,C3 (Western Residual),Reference
nw2,5,2019,-1.294,3,C3 (Western Residual),Reference
nw2,5,2020,-1.37,3,C3 (Western Residual),Reference
nw2,5,2021,-1.33,3,C3 (Western Residual),Reference
nw2,5,2022,-1.304,3,C3 (Western Residual),Reference
nw2,5,2023,-1.3279999999999998,3,C3 (Western Residual),Reference
nw2,5,2024,-1.2879999999999998,3,C3 (Western Residual),Reference
nw2,5,2025,-1.166,3,C3 (Western Residual),Reference
nw3,5,2011,-0.8099999999999999,2,C2 (Dune),Reference
nw4,5,2011,-0.5800000000000001,2,C2 (Dune),Reference
nw4,5,2012,-0.6679999999999999,2,C2 (Dune),Reference
nw4,5,2013,-0.728,2,C2 (Dune),Reference
nw4,5,2014,-0.772,2,C2 (Dune),Reference
nw4,5,2015,-0.7859999999999999,2,C2 (Dune),Reference
nw4,5,2016,-0.836,2,C2 (Dune),Reference
nw4,5,2017,-0.76,2,C2 (Dune),Reference
nw4,5,2018,-0.76,2,C2 (Dune),Reference
nw4,5,2019,-0.8140000000000001,2,C2 (Dune),Reference
nw4,5,2020,-0.834,2,C2 (Dune),Reference
nw4,5,2021,-0.776,2,C2 (Dune),Reference
nw4,5,2022,-0.786,2,C2 (Dune),Reference
nw4,5,2023,-0.8240000000000001,2,C2 (Dune),Reference
nw4,5,2024,-0.786,2,C2 (Dune),Reference
nw4,5,2025,-0.726,2,C2 (Dune),Reference
nw4b,5,2011,-0.635,2,C2 (Dune),Reference
nw4b,5,2012,-0.7220000000000001,2,C2 (Dune),Reference
nw4b,5,2013,-0.7859999999999999,2,C2 (Dune),Reference
nw4b,5,2014,-0.826,2,C2 (Dune),Reference
nw4b,5,2015,-0.8379999999999999,2,C2 (Dune),Reference
nw4b,5,2016,-0.882,2,C2 (Dune),Reference
nw4b,5,2017,-0.8039999999999999,2,C2 (Dune),Reference
nw4b,5,2018,-0.8019999999999999,2,C2 (Dune),Reference
nw4b,5,2019,-0.8560000000000001,2,C2 (Dune),Reference
nw4b,5,2020,-0.876,2,C2 (Dune),Reference
nw4b,5,2021,-0.8160000000000001,2,C2 (Dune),Reference
nw4b,5,2022,-0.8280000000000001,2,C2 (Dune),Reference
nw4b,5,2023,-0.8620000000000001,2,C2 (Dune),Reference
nw4b,5,2024,-0.818,2,C2 (Dune),Reference
nw4b,5,2025,-0.772,2,C2 (Dune),Reference
nw5,5,2010,-0.8620000000000001,3,C3 (Western Residual),Reference
nw5,5,2011,-0.866,3,C3 (Western Residual),Reference
nw5,5,2012,-0.992,3,C3 (Western Residual),Reference
nw5,5,2013,-1.086,3,C3 (Western Residual),Reference
nw5,5,2014,-1.1280000000000001,3,C3 (Western Residual),Reference
nw5,5,2015,-1.1260000000000001,3,C3 (Western Residual),Reference
nw5,5,2024,-1.1219999999999999,3,C3 (Western Residual),Reference
nw5,5,2025,-1.026,3,C3 (Western Residual),Reference
nw6,5,2010,-0.658,3,C3 (Western Residual),Reference
nw6,5,2011,-0.692,3,C3 (Western Residual),Reference
nw7,5,2010,-1.3733333333333335,3,C3 (Western Residual),Reference
nw7,5,2011,-1.428,3,C3 (Western Residual),Reference
nw8,5,2011,-1.468,5,C5 (Coastal Forest),Extended
nw8b,5,2020,-2.024,5,C5 (Coastal Forest),Extended
nw8b,5,2021,-1.982,5,C5 (Coastal Forest),Extended
nw8b,5,2022,-1.968,5,C5 (Coastal Forest),Extended
nw8b,5,2023,-1.9759999999999998,5,C5 (Coastal Forest),Extended
nw8b,5,2024,-1.9420000000000002,5,C5 (Coastal Forest),Extended
nw8b,5,2025,-1.8380000000000003,5,C5 (Coastal Forest),Extended
nw9,5,2011,-0.6709999999999999,5,C5 (Coastal Forest),Reference
nw9,5,2012,-0.8550000000000001,5,C5 (Coastal Forest),Reference
nw9,5,2013,-1.033,5,C5 (Coastal Forest),Reference
nw9,5,2014,-1.117,5,C5 (Coastal Forest),Reference
nw9,5,2015,-1.149,5,C5 (Coastal Forest),Reference
nw9,5,2016,-1.189,5,C5 (Coastal Forest),Reference
nw9,5,2017,-1.121,5,C5 (Coastal Forest),Reference
nw9,5,2018,-1.097,5,C5 (Coastal Forest),Reference
nw9,5,2019,-1.151,5,C5 (Coastal Forest),Reference
nw9,5,2020,-1.2269999999999999,5,C5 (Coastal Forest),Reference
nw9,5,2021,-1.2489999999999999,5,C5 (Coastal Forest),Reference
nw9,5,2022,-1.2389999999999999,5,C5 (Coastal Forest),Reference
nw9,5,2023,-1.249,5,C5 (Coastal Forest),Reference
nw9,5,2024,-1.2449999999999999,5,C5 (Coastal Forest),Reference
nw9,5,2025,-1.1629999999999998,5,C5 (Coastal Forest),Reference
p2,5,2025,-0.794,1,C1 (Lake Edge),Extended
pe,5,2025,-1.166,2,C2 (Dune),Extended
pw,5,2025,-1.032,3,C3 (Western Residual),Extended
t41a,5,2017,-0.914,3,C3 (Western Residual),Reference
t41a,5,2018,-0.9359999999999999,3,C3 (Western Residual),Reference
t41a,5,2019,-0.9940000000000001,3,C3 (Western Residual),Reference
t41a,5,2020,-1.0180000000000002,3,C3 (Western Residual),Reference
t41a,5,2021,-0.9720000000000001,3,C3 (Western Residual),Reference
t41a,5,2022,-0.9780000000000001,3,C3 (Western Residual),Reference
t41a,5,2023,-1.014,3,C3 (Western Residual),Reference
t41a,5,2024,-0.9720000000000001,3,C3 (Western Residual),Reference
t41a,5,2025,-0.914,3,C3 (Western Residual),Reference
t41b,5,2015,-0.8219999999999998,2,C2 (Dune),Reference
t41b,5,2016,-0.8739999999999999,2,C2 (Dune),Reference
t41b,5,2017,-0.7779999999999999,2,C2 (Dune),Reference
t41b,5,2018,-0.8059999999999998,2,C2 (Dune),Reference
t41b,5,2019,-0.866,2,C2 (Dune),Reference
t41b,5,2020,-0.8899999999999999,2,C2 (Dune),Reference
t41b,5,2021,-0.842,2,C2 (Dune),Reference
t41b,5,2022,-0.85,2,C2 (Dune),Reference
t41b,5,2023,-0.866,2,C2 (Dune),Reference
t41b,5,2024,-0.82,2,C2 (Dune),Reference
t41b,5,2025,-0.77,2,C2 (Dune),Reference
t41c,5,2017,-0.8160000000000001,2,C2 (Dune),Reference
t41c,5,2018,-0.8379999999999999,2,C2 (Dune),Reference
t41c,5,2019,-0.898,2,C2 (Dune),Reference
t41c,5,2020,-0.9199999999999999,2,C2 (Dune),Reference
t41c,5,2021,-0.8719999999999999,2,C2 (Dune),Reference
t41c,5,2022,-0.882,2,C2 (Dune),Reference
t41c,5,2023,-0.9179999999999999,2,C2 (Dune),Reference
t41c,5,2024,-0.8699999999999999,2,C2 (Dune),Reference
t41c,5,2025,-0.8140000000000001,2,C2 (Dune),Reference
t41d,5,2017,-1.03,2,C2 (Dune),Reference
t41d,5,2018,-1.052,2,C2 (Dune),Reference
t41d,5,2019,-1.0959999999999999,2,C2 (Dune),Reference
t41d,5,2020,-1.1,2,C2 (Dune),Reference
t41d,5,2021,-1.048,2,C2 (Dune),Reference
t41d,5,2022,-1.0559999999999998,2,C2 (Dune),Reference
t41d,5,2023,-1.0799999999999998,2,C2 (Dune),Reference
t41d,5,2024,-1.05,2,C2 (Dune),Reference
t41d,5,2025,-0.992,2,C2 (Dune),Reference
wmc1,5,2017,-0.962,2,C2 (Dune),Reference
wmc1,5,2018,-0.968,2,C2 (Dune),Reference
wmc1,5,2019,-1.0299999999999998,2,C2 (Dune),Reference
wmc1,5,2020,-1.0539999999999998,2,C2 (Dune),Reference
wmc1,5,2021,-0.982,2,C2 (Dune),Reference
wmc1,5,2022,-0.984,2,C2 (Dune),Reference
wmc1,5,2023,-1.022,2,C2 (Dune),Reference
wmc1,5,2024,-0.968,2,C2 (Dune),Reference
wmc1,5,2025,-0.906,2,C2 (Dune),Reference
wmc2,5,2017,-1.05,3,C3 (Western Residual),Reference
wmc2,5,2018,-1.066,3,C3 (Western Residual),Reference
wmc2,5,2019,-1.1079999999999999,3,C3 (Western Residual),Reference
wmc2,5,2020,-1.15,3,C3 (Western Residual),Reference
wmc2,5,2021,-1.0999999999999999,3,C3 (Western Residual),Reference
wmc2,5,2022,-1.0739999999999998,3,C3 (Western Residual),Reference
wmc2,5,2023,-1.092,3,C3 (Western Residual),Reference
wmc2,5,2024,-1.0479999999999998,3,C3 (Western Residual),Reference
wmc2,5,2025,-0.968,3,C3 (Western Residual),Reference
wmc3,5,2018,-1.59,3,C3 (Western Residual),Reference
wmc3,5,2019,-1.65,3,C3 (Western Residual),Reference
wmc3,5,2025,-1.5959999999999999,3,C3 (Western Residual),Reference
wmc4,5,2017,-1.2639999999999998,3,C3 (Western Residual),Reference
wmc4,5,2018,-1.226,3,C3 (Western Residual),Reference
wmc4,5,2019,-1.3,3,C3 (Western Residual),Reference
wmc4,5,2020,-1.3599999999999999,3,C3 (Western Residual),Reference
wmc4,5,2021,-1.326,3,C3 (Western Residual),Reference
wmc4,5,2022,-1.316,3,C3 (Western Residual),Reference
wmc4,5,2023,-1.35,3,C3 (Western Residual),Reference
wmc4,5,2024,-1.302,3,C3 (Western Residual),Reference
wmc4,5,2025,-1.196,3,C3 (Western Residual),Reference
