h,P_m,PET,P_m_lag1,h_prev,Delta_h,Drainage_Component,Well_Name,Period,neg_h_prev
-1.07,0.0172,0.0487896019580252,0.0772,-1.02,-0.050000000000000044,-0.08612898972905428,WMC3,Before,1.02
-1.09,0.0382,0.0713674034313911,0.0172,-1.07,-0.020000000000000018,0.10505612518487487,WMC3,Before,1.07
-1.25,0.0298,0.1015308382205462,0.0382,-1.09,-0.15999999999999992,-0.007606782615698665,WMC3,Before,1.09
-1.36,0.1266,0.1094558764835984,0.0298,-1.25,-0.1100000000000001,0.0754411832980095,WMC3,Before,1.25
-1.26,0.0322,0.0927898873492782,0.1266,-1.36,0.10000000000000009,0.06887068284049616,WMC3,Before,1.36
-1.23,0.094,0.0736083399700177,0.0322,-1.26,0.030000000000000027,0.13210923446194622,WMC3,Before,1.26
-1.52,0.09,0.0501738607055748,0.094,-1.23,-0.29000000000000004,-0.35430602509544884,WMC3,Before,1.23
-1.53,0.086,0.0218468880685325,0.09,-1.52,-0.010000000000000009,-0.12919691554444107,WMC3,Before,1.52
-1.32,0.0536,0.0059957081270811,0.086,-1.53,0.20999999999999996,0.06336136938709103,WMC3,Before,1.53
-1.41,0.0526,0.0124097285013205,0.0536,-1.32,-0.08999999999999986,-0.16231137797927048,WMC3,Before,1.32
-1.25,0.0846,0.0231970495627914,0.0526,-1.41,0.15999999999999992,0.11328132325758528,WMC3,Before,1.41
-1.19,0.0296,0.0291783844550016,0.0846,-1.25,0.06000000000000005,-0.033030335006987,WMC3,Before,1.25
-1.35,0.0322,0.0595942388369871,0.0296,-1.19,-0.16000000000000014,-0.08389243872620733,WMC3,Before,1.19
-1.43,0.0778,0.0762454018609684,0.0322,-1.35,-0.07999999999999985,0.02791128456811595,WMC3,Before,1.35
-1.53,0.0487999999999999,0.0858071227815688,0.0778,-1.43,-0.10000000000000009,-0.055798324959149215,WMC3,Before,1.43
-1.61,0.0486,0.0965242869315626,0.0487999999999999,-1.53,-0.08000000000000007,0.041677808055936044,WMC3,Before,1.53
-1.7,0.0676,0.0874552715778478,0.0486,-1.61,-0.08999999999999986,0.012095905290803483,WMC3,Before,1.61
-1.79,0.091,0.0710591730732987,0.0676,-1.7,-0.09000000000000008,-0.05929006485688659,WMC3,Before,1.7
-1.793296703296703,0.0765999999999999,0.0524990940799882,0.091,-1.79,-0.003296703296703063,-0.05691128422534823,WMC3,Before,1.79
-1.7967032967032968,0.0617999999999999,0.0326532559982408,0.0765999999999999,-1.793296703296703,-0.003406593406593661,-0.07392359360116613,WMC3,Before,1.793296703296703
-1.8,0.0894,0.0208270396712716,0.0617999999999999,-1.7967032967032968,-0.003296703296703285,-0.07232799491559533,WMC3,Before,1.7967032967032968
-1.69,0.0606,0.0203656672436805,0.0894,-1.8,0.1100000000000001,-0.011340794525275547,WMC3,Before,1.8
-1.65,0.0373999999999999,0.0206638638185007,0.0606,-1.69,0.040000000000000036,-0.02716011926875233,WMC3,Before,1.69
-1.69,0.019,0.0419238411662375,0.0373999999999999,-1.65,-0.040000000000000036,-0.017266999129452787,WMC3,Before,1.65
-1.76,0.0654,0.0416138022856296,0.019,-1.69,-0.07000000000000006,-0.013752882659855484,WMC3,Before,1.69
-1.75672131147541,0.0477999999999999,0.0728607278127801,0.0654,-1.76,0.003278688524589901,0.04204107875736304,WMC3,Before,1.76
-1.7533333333333334,0.1074,0.0883733741386071,0.0477999999999999,-1.75672131147541,0.0033879781420766975,0.10899068201748212,WMC3,Before,1.75672131147541
-1.750054644808743,0.0706,0.0974523619630581,0.1074,-1.7533333333333334,0.003278688524590345,0.018090780651385113,WMC3,Before,1.7533333333333334
-1.7466666666666666,0.1107,0.09946227777514,0.0706,-1.750054644808743,0.0033879781420764754,0.09101480163783049,WMC3,Before,1.750054644808743
-1.7432786885245901,0.112,0.0669019905263724,0.1107,-1.7466666666666666,0.0033879781420764754,-0.05514972628637471,WMC3,Before,1.7466666666666666
-1.74,0.1135999999999999,0.0439734649898577,0.112,-1.7432786885245901,0.003278688524590123,-0.10812228098402174,WMC3,Before,1.7432786885245901
-1.46,0.1492,0.0253275967219308,0.1135999999999999,-1.74,0.28,0.12460089830691704,WMC3,Before,1.74
-1.18,0.128,0.0181069981900302,0.1492,-1.46,0.28,0.04255184045458753,WMC3,Before,1.46
-0.86,0.0622999999999999,0.0147164033502977,0.128,-1.18,0.31999999999999995,0.11449191249960586,WMC3,Before,1.18
-0.79,0.0603999999999999,0.0146805611443672,0.0622999999999999,-0.86,0.06999999999999995,-0.013483988548184937,WMC3,Before,0.86
-0.69,0.0894,0.0166636880976975,0.0603999999999999,-0.79,0.10000000000000009,0.024410413042141824,WMC3,Before,0.79
-0.85,0.0327999999999999,0.03823465331538,0.0894,-0.69,-0.16000000000000003,-0.24202554261927273,WMC3,Before,0.69
-0.97,0.04,0.0659563539326807,0.0327999999999999,-0.85,-0.12,-0.03584172165618915,WMC3,Before,0.85
-1.1,0.0322,0.092156115381731,0.04,-0.97,-0.13000000000000012,-0.0015782864753375314,WMC3,Before,0.97
-1.22,0.042,0.1196372012792921,0.0322,-1.1,-0.11999999999999988,0.08338170006572554,WMC3,Before,1.1
-1.37,0.0681,0.0967015058236402,0.042,-1.22,-0.15000000000000013,-0.015294526683232751,WMC3,Before,1.22
-1.4,0.0762,0.0696936960170184,0.0681,-1.37,-0.029999999999999805,-0.0032236267649563277,WMC3,Before,1.37
-1.48,0.1738,0.055098359383733,0.0762,-1.4,-0.08000000000000007,-0.10039000133357526,WMC3,Before,1.4
-1.39,0.0358,0.0260374338338502,0.1738,-1.48,0.09000000000000008,-0.1757185716159519,WMC3,Before,1.48
-1.3,0.131,0.0240293433675761,0.0358,-1.39,0.08999999999999986,0.07633520623067944,WMC3,Before,1.39
-1.26,0.1591999999999999,0.0189602648944272,0.131,-1.3,0.040000000000000036,-0.16174624257286047,WMC3,Before,1.3
-0.8,0.1026,0.0211308212565443,0.1591999999999999,-1.26,0.45999999999999996,0.21061991528971455,WMC3,Before,1.26
-0.6,0.054,0.0336430611274469,0.1026,-0.8,0.20000000000000007,0.08333995838651205,WMC3,Before,0.8
-0.65,0.036,0.0513863611387721,0.054,-0.6,-0.050000000000000044,-0.03729858689602632,WMC3,Before,0.6
-0.78,0.0928,0.0732113315525394,0.036,-0.65,-0.13,-0.03582653301995456,WMC3,Before,0.65
-0.89,0.0467999999999999,0.0950617894328077,0.0928,-0.78,-0.10999999999999999,-0.07331364250430294,WMC3,Before,0.78
-1.05,0.0482,0.1114667149283253,0.0467999999999999,-0.89,-0.16000000000000003,-0.001728953123008664,WMC3,Before,0.89
-1.21,0.1094,0.0867842407605443,0.0482,-1.05,-0.15999999999999992,-0.05863709627739236,WMC3,Before,1.05
-1.33,0.008,0.073284763184297,0.1094,-1.21,-0.1200000000000001,-0.16207832033997666,WMC3,Before,1.21
-1.45,0.1586,0.0510163115657431,0.008,-1.33,-0.11999999999999988,-0.022622111998224795,WMC3,Before,1.33
-1.22,0.059,0.0276717307400491,0.1586,-1.45,0.22999999999999998,-0.0038737135521187682,WMC3,Before,1.45
-1.16,0.0684,0.0189157563345319,0.059,-1.22,0.06000000000000005,-0.008032708390654363,WMC3,Before,1.22
-1.16,0.0765999999999999,0.0179120938067647,0.0684,-1.16,0.0,-0.08771079127942077,WMC3,Before,1.16
-1.09,0.034,0.016758028259312,0.0765999999999999,-1.16,0.06999999999999984,-0.0354895990959179,WMC3,Before,1.16
-1.19,0.059,0.0292217980918181,0.034,-1.09,-0.09999999999999987,-0.09889509485838574,WMC3,Before,1.09
-1.26,0.036,0.045919310303167,0.059,-1.19,-0.07000000000000006,-0.0786196268439821,WMC3,Before,1.19
-1.34,0.111,0.065528025554843,0.036,-1.26,-0.08000000000000007,-0.002731303640865851,WMC3,Before,1.26
-1.36,0.0282,0.0884072189300689,0.111,-1.34,-0.020000000000000018,-0.03177955846929284,WMC3,Before,1.34
-1.44,0.0664,0.1005021070913783,0.0282,-1.36,-0.07999999999999985,0.08871473364167806,WMC3,Before,1.36
-1.53,0.0688,0.09198461159378,0.0664,-1.44,-0.09000000000000008,-0.011019830852874696,WMC3,Before,1.44
-1.64,0.0452,0.0647883702674166,0.0688,-1.53,-0.10999999999999988,-0.0953172441963323,WMC3,Before,1.53
-1.73,0.0602,0.0480001375870365,0.0452,-1.64,-0.09000000000000008,-0.06839420445625982,WMC3,Before,1.64
-1.704590163934426,0.1344,0.0332604770452743,0.0602,-1.73,0.0254098360655739,-0.013291882097542437,WMC3,Before,1.73
-1.68,0.2542,0.0288951701427901,0.1344,-1.704590163934426,0.024590163934426146,-0.16161622542385096,WMC3,Before,1.704590163934426
-0.94,0.1104,0.0209265813637323,0.2542,-1.68,0.74,0.31361375799275854,WMC3,Before,1.68
-0.68,0.0812,0.0193207823553236,0.1104,-0.94,0.2599999999999999,0.09733191208667227,WMC3,Before,0.94
-0.58,0.0566,0.0281204607788839,0.0812,-0.68,0.10000000000000009,0.010960901302893823,WMC3,Before,0.68
-0.69,0.081,0.0407997000451405,0.0566,-0.58,-0.10999999999999999,-0.12542338513384335,WMC3,Before,0.58
-0.75,0.0467999999999999,0.0778803399851474,0.081,-0.69,-0.06000000000000005,-0.03918596806432775,WMC3,Before,0.69
-0.91,0.072,0.0982962049606961,0.0467999999999999,-0.75,-0.16000000000000003,-0.03070664189786021,WMC3,Before,0.75
-1.05,0.0716,0.1038697513504052,0.072,-0.91,-0.14,-0.04527776518378129,WMC3,Before,0.91
-1.17,0.0617999999999999,0.0970605148512966,0.0716,-1.05,-0.11999999999999988,-0.03951601554800302,WMC3,Before,1.05
-1.3,0.0945999999999999,0.0756181482032507,0.0617999999999999,-1.17,-0.13000000000000012,-0.07848017442061059,WMC3,Before,1.17
-1.38,0.025,0.0457991580867349,0.0945999999999999,-1.3,-0.07999999999999985,-0.15504631897183296,WMC3,Before,1.3
-1.46,0.0815999999999999,0.0214853539670968,0.025,-1.38,-0.08000000000000007,-0.07919034700397432,WMC3,Before,1.38
-1.41,0.0757999999999999,0.0227736084745642,0.0815999999999999,-1.46,0.050000000000000044,-0.05154661284245783,WMC3,Before,1.46
-1.41,0.0386,0.017945191473887,0.0757999999999999,-1.41,0.0,-0.10139081463476338,WMC3,Before,1.41
-1.3994915254237288,0.104,0.0212533893132983,0.0386,-1.41,0.010508474576271132,-0.014467738193370876,WMC3,Before,1.41
-1.39,0.0768,0.0363025673098141,0.104,-1.3994915254237288,0.009491525423728886,-0.10391897380105797,WMC3,Before,1.3994915254237288
-1.25,0.017,0.0469725339299765,0.0768,-1.39,0.1399999999999999,0.10061650348396978,WMC3,Before,1.39
-1.36,0.0314,0.0827422871667585,0.017,-1.25,-0.1100000000000001,0.040454784797657045,WMC3,Before,1.25
-1.5,0.1291999999999999,0.0982264362407887,0.0314,-1.36,-0.1399999999999999,0.017760638182007737,WMC3,Before,1.36
-1.53,0.0788,0.1034540511032635,0.1291999999999999,-1.5,-0.030000000000000027,-0.04249815908608823,WMC3,Before,1.5
-1.62,0.06,0.0916238627374468,0.0788,-1.53,-0.09000000000000008,-0.034858855935175764,WMC3,Before,1.53
-1.74,0.0862,0.0662149663422362,0.06,-1.62,-0.11999999999999988,-0.08582372059114446,WMC3,Before,1.62
-1.75,0.0658,0.051859877934108,0.0862,-1.74,-0.010000000000000009,-0.0561002169160586,WMC3,Before,1.74
-1.79,0.104,0.0254322190955134,0.0658,-1.75,-0.040000000000000036,-0.10633296946007505,WMC3,Before,1.75
-1.52,0.0792,0.0173753308217581,0.104,-1.79,0.27,0.11494589170715598,WMC3,After,1.79
-1.38,0.0886,0.016843406399149,0.0792,-1.52,0.14000000000000012,0.029866168890393348,WMC3,After,1.52
-1.24,0.062,0.0130734806917993,0.0886,-1.38,0.1399999999999999,0.004101767879982902,WMC3,After,1.38
-1.07,0.0948,0.0219099754243658,0.062,-1.24,0.16999999999999993,0.10297967959030514,WMC3,After,1.24
-1.07,0.065,0.0476546327440168,0.0948,-1.07,0.0,-0.07133561161065397,WMC3,After,1.07
-1.11,0.029,0.0774579471188726,0.065,-1.07,-0.040000000000000036,0.00962056568346717,WMC3,After,1.07
-1.27,0.0108,0.1057139093761601,0.029,-1.11,-0.15999999999999992,0.01869492039554274,WMC3,After,1.11
-1.41,0.049,0.115506484690514,0.0108,-1.27,-0.1399999999999999,0.09406505852265579,WMC3,After,1.27
-1.56,0.0373999999999999,0.0939167922714824,0.049,-1.41,-0.15000000000000013,-0.034430886884549206,WMC3,After,1.41
-1.72,0.087,0.0659618410912312,0.0373999999999999,-1.56,-0.15999999999999992,-0.08437871444583689,WMC3,After,1.56
-1.78,0.0975999999999999,0.0444083991785766,0.087,-1.72,-0.06000000000000005,-0.12398171644135686,WMC3,After,1.72
-1.61,0.1392,0.0271936127970865,0.0975999999999999,-1.78,0.16999999999999993,0.04844237772176236,WMC3,After,1.78
-1.44,0.1128,0.02336955409366,0.1392,-1.61,0.17000000000000015,-0.03728458568527396,WMC3,After,1.61
-1.27,0.0382,0.0179122893806151,0.1128,-1.44,0.16999999999999993,-0.0002274290200153517,WMC3,After,1.44
-1.43,0.0504,0.0255738024998631,0.0382,-1.27,-0.15999999999999992,-0.1747270647296072,WMC3,After,1.27
-1.43,0.096,0.034794782798454,0.0504,-1.43,0.0,-0.01711271975017592,WMC3,After,1.43
-1.25,0.0672,0.0516120532400373,0.096,-1.43,0.17999999999999994,0.11514129372776698,WMC3,After,1.43
-1.4,0.0392,0.0681657841856536,0.0672,-1.25,-0.1499999999999999,-0.12491268730285526,WMC3,After,1.25
-1.53,0.0608,0.092120481510294,0.0392,-1.4,-0.13000000000000012,-0.0001698939185469095,WMC3,After,1.4
-1.53,0.0322,0.1097485813223114,0.0608,-1.53,0.0,0.12847192276248173,WMC3,After,1.53
-1.53,0.0608,0.0989358321187804,0.0322,-1.53,0.0,0.1578346533514363,WMC3,After,1.53
-1.53,0.0862,0.0699707475329168,0.0608,-1.53,0.0,0.040952935986729694,WMC3,After,1.53
-1.53,0.1478,0.0431907817709369,0.0862,-1.53,0.0,-0.06517391802505608,WMC3,After,1.53
-1.53,0.093,0.0217215999048298,0.1478,-1.53,0.0,-0.2268934417778408,WMC3,After,1.53
-1.4,0.0602,0.0206794590017241,0.093,-1.53,0.13000000000000012,0.0026590354139571643,WMC3,After,1.53
-1.35,0.0728,0.0203284124671498,0.0602,-1.4,0.04999999999999982,-0.017154780609614187,WMC3,After,1.4
-1.27,0.1134,0.023081649956265,0.0728,-1.35,0.08000000000000007,-0.004514127341090225,WMC3,After,1.35
-1.04,0.031,0.0306170022564282,0.1134,-1.27,0.22999999999999998,0.08661031985797066,WMC3,After,1.27
-1.08,0.0128,0.0554076360862932,0.031,-1.04,-0.040000000000000036,0.024294329748000887,WMC3,After,1.04
-1.29,0.0072,0.0780053641747065,0.0128,-1.08,-0.20999999999999996,-0.06216170038161031,WMC3,After,1.08
-1.45,0.0764,0.0962307127782272,0.0072,-1.29,-0.15999999999999992,0.03834517667844123,WMC3,After,1.29
-1.59,0.0994,0.0969163493097241,0.0764,-1.45,-0.14000000000000012,-0.06875397194894203,WMC3,After,1.45
-1.72,0.1192,0.0976132155179787,0.0994,-1.59,-0.1299999999999999,-0.09996605851547596,WMC3,After,1.59
-1.37,0.0606,0.0672317697887623,0.1192,-1.72,0.34999999999999987,0.27639068777129794,WMC3,After,1.72
-1.45,0.116,0.0447405822887121,0.0606,-1.37,-0.07999999999999985,-0.09418664623966683,WMC3,After,1.37
-1.38,0.0848,0.0295056397138296,0.116,-1.45,0.07000000000000006,-0.08066697489399147,WMC3,After,1.45
-1.14,0.1505999999999999,0.0168909492945821,0.0848,-1.38,0.24,0.11956321439482458,WMC3,After,1.38
-0.85,0.1102,0.0129870686539831,0.1505999999999999,-1.14,0.2899999999999999,0.03868510810174568,WMC3,After,1.14
-0.57,0.089,0.0186818521964761,0.1102,-0.85,0.28,0.11629783971859778,WMC3,After,0.85
-0.42,0.0424,0.0312899332564512,0.089,-0.57,0.14999999999999997,0.053438116780043246,WMC3,After,0.57
-0.48,0.0158,0.0374313956455442,0.0424,-0.42,-0.06,-0.05644371744041485,WMC3,After,0.42
-0.71,0.1077999999999999,0.0642263455138479,0.0158,-0.48,-0.22999999999999998,-0.11805370444627258,WMC3,After,0.48
-0.66,0.0252,0.0942497072885958,0.1077999999999999,-0.71,0.04999999999999993,0.05702223065719339,WMC3,After,0.71
-0.89,0.0272,0.1169174567508262,0.0252,-0.66,-0.22999999999999998,-0.01959282029313153,WMC3,After,0.66
-1.1,0.0456,0.094777510509353,0.0272,-0.89,-0.21000000000000008,-0.05202200200168011,WMC3,After,0.89
-1.25,0.0952,0.0776241874685951,0.0456,-1.1,-0.1499999999999999,-0.06395891819305805,WMC3,After,1.1
-1.36,0.2012,0.0515176231476902,0.0952,-1.25,-0.1100000000000001,-0.17357967686044273,WMC3,After,1.25
-0.94,0.0467999999999999,0.0294710066467027,0.2012,-1.36,0.42000000000000015,0.11091326261062891,WMC3,After,1.36
-0.9,0.1002,0.019867764121142,0.0467999999999999,-0.94,0.039999999999999925,-0.0032644969339439694,WMC3,After,0.94
-0.83,0.0252,0.0186109214291315,0.1002,-0.9,0.07000000000000006,-0.07527329655900163,WMC3,After,0.9
-0.87,0.0866,0.0237653141318251,0.0252,-0.83,-0.040000000000000036,-0.0345456887969698,WMC3,After,0.83
-0.85,0.0327999999999999,0.0347917962835035,0.0866,-0.87,0.020000000000000018,-0.06439672001401037,WMC3,After,0.87
-0.96,0.0448,0.045473161701825,0.0327999999999999,-0.85,-0.10999999999999999,-0.07090873660398153,WMC3,After,0.85
-1.11,0.0472,0.0756288090461812,0.0448,-0.96,-0.15000000000000013,-0.06686234558978474,WMC3,After,0.96
-1.21,0.0238,0.0905318964807798,0.0472,-1.11,-0.09999999999999987,0.011466969224111917,WMC3,After,1.11
-1.37,0.0168,0.1104619647837164,0.0238,-1.21,-0.16000000000000014,0.03880572877898458,WMC3,After,1.21
-1.51,0.0412,0.1016991709218285,0.0168,-1.37,-0.1399999999999999,0.052535322135893264,WMC3,After,1.37
-1.6,0.0952,0.0699637377456108,0.0412,-1.51,-0.09000000000000008,-0.012636033451884549,WMC3,After,1.51
-1.75,0.116,0.0526106372307681,0.0952,-1.6,-0.1499999999999999,-0.2111748328563905,WMC3,After,1.6
-1.77,0.1258,0.0308987736620354,0.116,-1.75,-0.020000000000000018,-0.1676018086952635,WMC3,After,1.75
-1.37,0.0917999999999999,0.0137812707174706,0.1258,-1.77,0.3999999999999999,0.1965231220077554,WMC3,After,1.77
-1.04,0.0232,0.0219836897846353,0.0917999999999999,-1.37,0.33000000000000007,0.20775878835053307,WMC3,After,1.37
-1.25,0.0965999999999999,0.028068936764161,0.0232,-1.04,-0.20999999999999996,-0.19135989521108748,WMC3,After,1.04
-1.23,0.036,0.0440285592259995,0.0965999999999999,-1.25,0.020000000000000018,-0.06265896659046367,WMC3,After,1.25
-1.2,0.0273999999999999,0.0781688547498778,0.036,-1.23,0.030000000000000027,0.13508098420296727,WMC3,After,1.23
-1.38,0.0243999999999999,0.1107041047341038,0.0273999999999999,-1.2,-0.17999999999999994,0.012647910776906413,WMC3,After,1.2
-1.52,0.1128,0.1028168865805784,0.0243999999999999,-1.38,-0.14000000000000012,0.04086997124237865,WMC3,After,1.38
-1.66,0.1142,0.09381376705751,0.1128,-1.52,-0.1399999999999999,-0.14322938543033925,WMC3,After,1.52
-1.49,0.134,0.0791147484570001,0.1142,-1.66,0.16999999999999993,0.13182801937332742,WMC3,After,1.66
-1.39,0.1362,0.0482170198018847,0.134,-1.49,0.10000000000000009,-0.04295115739703438,WMC3,After_Scrape2,1.49
-1.13,0.0754,0.0259060594787389,0.1362,-1.39,0.26,0.06387169808052373,WMC3,After_Scrape2,1.39
-1.07,0.124,0.0215973634135762,0.0754,-1.13,0.05999999999999983,-0.03261192757369439,WMC3,After_Scrape2,1.13
-0.88,0.1112,0.0174196053541396,0.124,-1.07,0.19000000000000006,-0.002126546161789186,WMC3,After_Scrape2,1.07
-0.76,0.0765999999999999,0.0256833704695574,0.1112,-0.88,0.12,-0.03015594805405304,WMC3,After_Scrape2,0.88
-0.6,0.1064,0.03473113553075,0.0765999999999999,-0.76,0.16000000000000003,0.09405473974204935,WMC3,After_Scrape2,0.76
-0.53,0.0828,0.0480210734698828,0.1064,-0.6,0.06999999999999995,-0.02208788386887356,WMC3,After_Scrape2,0.6
-0.56,0.0448,0.0851606842163695,0.0828,-0.53,-0.030000000000000027,0.003486921593522929,WMC3,After_Scrape2,0.53
-0.79,0.0304,0.0880180561124374,0.0448,-0.56,-0.22999999999999998,-0.11960358746097238,WMC3,After_Scrape2,0.56
-0.99,0.072,0.0988404071816598,0.0304,-0.79,-0.19999999999999996,-0.03903001356571373,WMC3,After_Scrape2,0.79
-1.12,0.0494,0.0946305050728842,0.072,-0.99,-0.13000000000000012,-0.055605907662868936,WMC3,After_Scrape2,0.99
-1.27,0.0942,0.0672397287495123,0.0494,-1.12,-0.1499999999999999,-0.09386902282709031,WMC3,After_Scrape2,1.12
-1.34,0.0752,0.0483438039919346,0.0942,-1.27,-0.07000000000000006,-0.13870420503620579,WMC3,After_Scrape2,1.27
-1.35,0.049,0.0272394490051505,0.0752,-1.34,-0.010000000000000009,-0.08982654116203972,WMC3,After_Scrape2,1.34
-1.34,0.1192,0.0224852154410495,0.049,-1.35,0.010000000000000009,-0.031594277457631346,WMC3,After_Scrape2,1.35
-1.01,0.0973,0.0140101211804201,0.1192,-1.34,0.33000000000000007,0.1392926882824699,WMC3,After_Scrape2,1.34
-0.89,0.0382,0.0192260797585776,0.0973,-1.01,0.12,-0.01853020002588878,WMC3,After_Scrape2,1.01
-0.91,0.0218,0.0353490293272799,0.0382,-0.89,-0.020000000000000018,-0.013219660581652873,WMC3,After_Scrape2,0.89
-1.1,0.0682,0.0552150687059312,0.0218,-0.91,-0.19000000000000006,-0.10903122480317548,WMC3,After_Scrape2,0.91
-1.25,0.031,0.0771729304951504,0.0682,-1.1,-0.1499999999999999,-0.1069537025116335,WMC3,After_Scrape2,1.1
-1.47,0.0834,0.0982893286794334,0.031,-1.25,-0.21999999999999997,-0.061357589186269934,WMC3,After_Scrape2,1.25
-1.59,0.0283999999999999,0.1122005792724127,0.0834,-1.47,-0.1200000000000001,-0.028135134898937264,WMC3,After_Scrape2,1.47
-1.58,0.0264,0.1025614789707804,0.0283999999999999,-1.59,0.010000000000000009,0.18287405462975392,WMC3,After_Scrape2,1.59
-1.58,0.1485999999999999,0.0664402364352144,0.0264,-1.58,0.0,0.09711726630499316,WMC3,After_Scrape2,1.58
-1.58,0.074,0.0464380731615376,0.1485999999999999,-1.58,0.0,-0.17399917755320857,WMC3,After_Scrape2,1.58
-1.3614754098360655,0.1840999999999999,0.0278318303644965,0.074,-1.58,0.21852459016393455,0.14223159447184028,WMC3,After_Scrape2,1.58
-1.15,0.1416,0.0207287668301382,0.1840999999999999,-1.3614754098360655,0.2114754098360656,-0.08506573680399152,WMC3,After_Scrape2,1.3614754098360655
-0.88,0.1242,0.0773953132087707,0.1416,-1.15,0.2699999999999999,0.17712223157803192,WMC3,After_Scrape2,1.15
-1.33,0.0452,0.0647883702674166,0.0688,-1.22,-0.1100000000000001,-0.12214838716187465,FE1,Before,1.22
-1.45,0.0602,0.0480001375870365,0.0452,-1.33,-0.11999999999999988,-0.1147597959127437,FE1,Before,1.33
-1.55,0.1344,0.0332604770452743,0.0602,-1.45,-0.10000000000000009,-0.16761788086242219,FE1,Before,1.45
-1.43,0.2542,0.0288951701427901,0.1344,-1.55,0.1200000000000001,-0.1412935013805417,FE1,Before,1.55
-0.76,0.1104,0.0209265813637323,0.2542,-1.43,0.6699999999999999,0.09376739742057909,FE1,Before,1.43
