basis,fit,ssm_model,quantity,group,n,pearson_r,spearman_rho,median_ratio_pastas_over_ssm,ratio_p16,ratio_p84,median_difference,rmse
full_record,pastas,ssmB,gain,C2,24,0.9288547086405016,0.9104347826086956,1.3597815192781528,1.2607112271485144,1.4735787508894307,6.170198728108157,6.914100187176082
full_record,pastas,ssmB,gain,C3,21,0.4869540810516703,0.3766233766233766,1.15250773417472,0.8469894792032608,1.3257733131058331,4.394305323033112,8.3755129831085
full_record,pastas,ssmB,gain,C4,9,0.5960981261795504,0.38333333333333336,0.6047879980668558,0.37747427683588025,0.7460082543223658,-38.60988676337325,57.62336367738041
full_record,pastas,ssmB,gain,C5,5,-0.02066456998175337,-0.3,0.9302141250407316,0.7002372329567451,1.344073447739233,-1.988274614334319,12.322847779044487
full_record,pastas,ssmB,efold_months,all,66,0.8003699848448321,0.9160839160839163,1.1666372470755915,0.6144448026853437,1.3696614176307507,0.5264543582989836,12.198524392977435
full_record,pastas,ssmB,efold_months,identified,63,0.8038659417565444,0.9073540706605223,1.1717256145619979,0.7090330262623833,1.3748340131132588,0.6238451519138275,11.13206207217393
full_record,pastas,ssmB,efold_months,C1,7,0.9753879120892897,0.9642857142857145,1.205731112894524,1.1706810064641502,1.2345662462664684,0.42668656782342085,0.5749646973559286
full_record,pastas,ssmB,efold_months,C2,24,0.7841334116152163,0.7869565217391304,1.2985023559765274,1.1916760454947612,1.482773132411346,1.3140442043660134,1.5668520343310262
full_record,pastas,ssmB,efold_months,C3,21,0.4032067875427267,0.4285714285714285,1.0098494624514285,0.7406554428630825,1.2337598274061272,0.08424386303099851,2.3210375127529232
full_record,pastas,ssmB,efold_months,C4,9,0.4100306792971226,0.48333333333333334,0.3993215096358155,0.2402201179982873,0.5748215375933949,-19.135965830808622,32.54775908933799
