Date,Impact_BACI_Raw,Impact_BACI_ClimCorrected,Impact_CUSUM_ClimCorrected,Edge_BACI_Raw,Edge_BACI_ClimCorrected,Edge_CUSUM_ClimCorrected,CumWaterBalance_mm,Model2_Fitted_Impact,Post_Felling,Post_Scraping
2020-01-01,-0.2825000000000004,-0.2781603387464827,8.391238538342948,-0.1549999999999998,-0.15074668049123283,1.2629483281874736,90.00623087065374,-0.3706439723813512,1,1
2020-02-01,-0.31333333333333324,-0.30314745287695855,8.368238277974271,-0.18000000000000016,-0.1700167774560864,1.2985632868499515,160.8569855391733,-0.3764901915842082,1,1
2020-03-01,-0.3287500000000001,-0.32013887681579445,8.328246593666757,-0.2087500000000002,-0.20031020341401343,1.3038848195545023,141.7723879075297,-0.37491543431203916,1,1
2020-04-01,-0.32999999999999985,-0.32651098753839614,8.28188279863664,-0.17374999999999985,-0.17033040480527326,1.3391861508677934,79.69715644602107,-0.36979332358943723,1,1
2020-05-01,-0.3587499999999999,-0.36270982152878384,8.199320169616138,-0.19625000000000004,-0.20013103706158172,1.344686849924776,-10.575803103900853,-0.3623444895990496,1,1
2020-06-01,-0.33375,-0.34095250433211227,8.138514857792307,-0.1825000000000001,-0.18955920356408476,1.3607593824792554,-49.874111257343486,-0.35910180679572123,1,1
2020-07-01,-0.3474999999999999,-0.3561039271401247,8.062558123160464,-0.1875,-0.19593274371414093,1.3704583748836787,-66.85805594228302,-0.35770038398770876,1,1
2020-08-01,-0.3795833333333334,-0.3880123965061136,7.954692919162631,-0.22375000000000012,-0.23201135883402302,1.34407875216822,-64.73886683547714,-0.3578752479550533,1,1
2020-09-01,-0.2991666666666666,-0.30974930760326724,7.925090804067644,-0.20750000000000002,-0.2178720890918465,1.3318383991949378,-90.83823199945488,-0.3557216701912329,1,1
2020-10-01,-0.32375,-0.33005906124491335,7.875178935331012,-0.16375000000000006,-0.16993353638852438,1.3675365989249777,-39.04640966338239,-0.35999524988292014,1,1
2020-11-01,-0.38375000000000026,-0.3871028313221894,7.768223296517103,-0.22875000000000023,-0.23203612351038083,1.3411322115331612,-3.2196447524274134,-0.36295147980564435,1,1
2020-12-01,-0.3304166666666666,-0.3243429139949592,7.724027575030425,-0.21875,-0.21279709049374346,1.3339668571579821,111.02181057777497,-0.3723780637995409,1,1
2021-01-01,-0.35499999999999987,-0.3425111247482782,7.661663642790427,-0.2224999999999998,-0.2102596029626396,1.3293389903139068,188.76714654857645,-0.3787931863795551,1,1
