spec,window_start,window_end,window_years,n_obs,n_wells,delta_0_mm_yr,delta_0_se,L_m,L_se,c_mm_yr,c_se,far_field_observed_mm_yr,n_far_field_wells,panel_max_dist_m,at_bound,reach_exceeds_panel,usable
forest_free,2007-02,2026-02,19.000684462696782,10661,61,-29.5172660513957,2.069704461745497,856.1977209975803,51.381838095115086,2.476238324411167,0.5535977667417031,-2.5347191940550613,41,2338.0,False,False,True
forest_free,2007-03,2026-02,18.924024640657084,10642,61,-29.47099753093805,2.0754624952855427,847.6362463254719,50.40320962101328,2.648005549076691,0.554374831379455,-2.5347191940550613,41,2338.0,False,False,True
forest_free,2007-04,2026-02,18.83915126625599,10623,61,-29.38626767414045,2.0831269411356494,839.3842936186225,49.589932918266115,2.7329470596532133,0.5554714113336505,-2.5347191940550613,41,2338.0,False,False,True
forest_free,2007-05,2026-02,18.757015742642025,10604,61,-29.22438136741982,2.09024185014876,827.7047251463625,48.402052561764584,2.8025254158605097,0.5563539178829061,-2.5347191940550613,41,2338.0,False,False,True
forest_free,2007-06,2026-02,18.67214236824093,10585,61,-29.00788901615144,2.0970121510738218,817.2129847914258,47.47692136944166,2.8906620389194244,0.5571468830683788,-2.5347191940550613,41,2338.0,False,False,True
forest_free,2007-07,2026-02,18.590006844626966,10566,61,-28.81650687067954,2.098951504627666,803.7853553008034,45.99796814960922,3.1024508292347988,0.5567063285135571,-2.5347191940550613,41,2338.0,False,False,True
forest_free,2007-08,2026-02,18.50513347022587,10547,61,-28.566355210503847,2.104596454323403,795.0396287383651,45.36289825516408,3.258186563824426,0.5573379318268484,-2.5347191940550613,41,2338.0,False,False,True
forest_free,2007-09,2026-02,18.420260095824776,10527,61,-29.842708027728442,2.485522347748845,712.674695569339,55.063644251232176,3.248005400009497,0.5340112856613763,-2.5347191940550613,41,2338.0,False,False,True
forest_free,2007-10,2026-02,18.338124572210816,10507,61,-36.234685866369816,2.9032438779128786,538.2214586970647,30.608395094692,3.134757777413873,0.5259492861639816,-2.5347191940550613,41,2338.0,False,False,True
forest_free,2007-11,2026-02,18.253251197809718,10487,61,-35.83955444599616,2.9166056712068644,536.379937108163,30.82387700434044,3.218094594708036,0.527489962647151,-2.5347191940550613,41,2338.0,False,False,True
forest_free,2007-12,2026-02,18.171115674195757,10467,61,-35.571181694733745,2.928773871323298,535.2622579317164,31.03257328707716,3.3547627928438413,0.5287920286862884,-2.5347191940550613,41,2338.0,False,False,True
forest_free,2008-01,2026-02,18.086242299794662,10447,61,-35.289071693573966,2.943022239687909,535.2108356199152,31.44571865231884,3.4296106649720306,0.5303608387623356,1.3596474140780184,41,2338.0,False,False,True
forest_free,2008-02,2026-02,18.001368925393567,10427,61,-35.27665091002573,2.9533678222911983,531.3980431252447,30.989434954974275,3.6155910613460396,0.5313857963920897,1.3596474140780184,41,2338.0,False,False,True
forest_free,2008-03,2026-02,17.921971252566735,10407,61,-35.260351521775085,2.9655857274550197,527.9718279612207,30.61896147678465,3.769524326056146,0.5326892792802729,1.3596474140780184,41,2338.0,False,False,True
forest_free,2008-04,2026-02,17.83709787816564,10387,61,-35.340340940974016,2.976725466321021,524.2291293579505,30.108374682003898,3.936255839194277,0.5336396146544987,1.3596474140780184,41,2338.0,False,False,True
forest_free,2008-05,2026-02,17.754962354551676,10367,61,-35.23508272060452,2.987107626499844,523.8029676728177,30.258461424192177,4.136089778435204,0.534526208713307,1.3596474140780184,41,2338.0,False,False,True
forest_free,2008-06,2026-02,17.67008898015058,10347,61,-34.912219971004575,2.999382267939017,523.8001055940902,30.684790742003475,4.272068277589328,0.5356997961802713,1.3596474140780184,41,2338.0,False,False,True
forest_free,2008-07,2026-02,17.587953456536617,10327,61,-34.53158578952708,3.008795907583115,523.8063826250758,31.142182757860937,4.4899968191921635,0.5364963159497975,1.3596474140780184,41,2338.0,False,False,True
forest_free,2008-08,2026-02,17.503080082135522,10307,61,-34.055059263454275,3.0203046300235585,523.8002564370863,31.71885434914892,4.649594079247867,0.5376845207420426,1.3596474140780184,41,2338.0,False,False,True
forest_free,2008-09,2026-02,17.418206707734427,10287,61,-33.55095512471444,3.03169389131526,523.8001760392601,32.338065055873884,4.832098304046982,0.5388860665327677,1.3596474140780184,41,2338.0,False,False,True
forest_free,2008-10,2026-02,17.336071184120467,10267,61,-33.134150514590374,3.045173427183412,523.800368171854,32.912156912769696,4.965085295818468,0.5405655848651081,1.3596474140780184,41,2338.0,False,False,True
forest_free,2008-11,2026-02,17.251197809719372,10247,61,-32.72694236180584,3.048057075569827,523.8054347189196,33.37557595440737,5.330797104050576,0.5405410586823786,1.3596474140780184,41,2338.0,False,False,True
forest_free,2008-12,2026-02,17.169062286105408,10227,61,-32.942730351923984,3.0996220287823197,523.7996994445822,34.92267745330399,5.669747108538586,0.5390473317813054,1.3596474140780184,41,2338.0,False,False,True
forest_free,2009-01,2026-02,17.084188911704313,10206,61,-32.90707006439161,3.0671714499514136,523.8000536774122,33.44504112743804,5.857643458625556,0.5427570663269176,0.5764273466148453,41,2338.0,False,False,True
forest_free,2009-02,2026-02,16.999315537303218,10185,61,-32.91591611945054,3.1244977800742753,523.7964330379257,35.30883377251562,6.050475825606783,0.542071637193496,0.5764273466148453,41,2338.0,False,False,True
forest_free,2009-03,2026-02,16.922655715263517,10163,61,-32.96882838268384,3.1404892854940964,523.7947760920212,35.5305772935038,6.165689283855178,0.5439805302332682,0.5764273466148453,41,2338.0,False,False,True
forest_free,2009-04,2026-02,16.83778234086242,10141,61,-32.95222671531593,3.157624407556996,523.7817955922748,35.842232434880295,6.22415023480749,0.5457799321831042,0.5764273466148453,41,2338.0,False,False,True
forest_free,2009-05,2026-02,16.75564681724846,10117,61,-33.95608308592487,3.407417771715933,499.54883205782556,38.835893327074864,6.365320060164395,0.5396377597368576,0.5764273466148453,41,2338.0,False,False,True
forest_free,2009-06,2026-02,16.670773442847366,10093,61,-33.99228599272895,3.425245932207582,495.1370736150923,38.168006433726596,6.459181170755776,0.5415520865290083,0.5764273466148453,41,2338.0,False,False,True
forest_free,2009-07,2026-02,16.588637919233403,10069,61,-33.817606436309966,3.442722143045649,491.22639291425617,37.838437934472054,6.554621195261988,0.5433839619966969,0.5764273466148453,41,2338.0,False,False,True
forest_free,2009-08,2026-02,16.503764544832308,10045,61,-33.605533448550865,3.4603966812916984,487.9998189813293,37.69341885119604,6.678353569418406,0.5453526980295287,0.5764273466148453,41,2338.0,False,False,True
forest_free,2009-09,2026-02,16.418891170431213,10021,61,-33.44633485420676,3.476771035297376,485.16335577722856,37.554717275232385,6.8662176003562125,0.5472282004016369,0.5764273466148453,41,2338.0,False,False,True
forest_free,2009-10,2026-02,16.33675564681725,9999,61,-33.19007840025966,3.496071527003226,483.1662364536881,37.73165330305979,6.919720853319138,0.549227391437116,0.5764273466148453,41,2338.0,False,False,True
