Easting,Northing,Thickness_m
241100,362900.0,11.804783317541391
241150,362900.0,11.756713203955341
241200,362900.0,11.680541937014045
241250,362900.0,11.556313168300488
241300,362900.0,11.314551724111285
241350,362900.0,10.484363109324171
241400,362900.0,10.632730215125614
241450,362900.0,11.843021463502067
241500,362900.0,11.903329845210466
241550,362900.0,11.539467165498735
241600,362900.0,11.32583216442432
241650,362900.0,11.1618243436838
241700,362900.0,10.981186916404367
241750,362900.0,10.768457685085206
241800,362900.0,10.689466287349578
241850,362900.0,10.98229493603915
241900,362900.0,11.19378048560302
241950,362900.0,10.85394392615921
242000,362900.0,10.645588164501604
242050,362900.0,10.530896210415435
242100,362900.0,10.440154843971921
242150,362900.0,10.326988056285682
242200,362900.0,10.17222886031606
242250,362900.0,9.978310477806767
242300,362900.0,9.745015167841748
242350,362900.0,9.453159008837135
242400,362900.0,9.032092448884974
242450,362900.0,8.16022318100749
242500,362900.0,0.5
242550,362900.0,7.969624261968277
242600,362900.0,8.610585244678651
242650,362900.0,8.809017854356858
242700,362900.0,8.897103590211227
242750,362900.0,8.953260326139278
242800,362900.0,9.00102121782773
242850,362900.0,9.045378557521843
242900,362900.0,9.086843262220324
242950,362900.0,9.125658442084744
243000,362900.0,9.162106305683514
243050,362900.0,9.196390990018546
243100,362900.0,9.228674596364767
243150,362900.0,9.259134997643708
243200,362900.0,9.287976656440968
243250,362900.0,9.315408398800114
243300,362900.0,9.341617366081541
243350,362900.0,9.366754976557084
243400,362900.0,9.390936194511564
243450,362900.0,9.414246413154908
243500,362900.0,9.436749981305628
243550,362900.0,9.458497075086543
243600,362900.0,9.479528186191263
243650,362900.0,9.499876809504924
243700,362900.0,9.519571148625843
240850,362950.0,11.916012685830312
240900,362950.0,11.929698236001283
240950,362950.0,11.940690966523958
241000,362950.0,11.946057623468127
241050,362950.0,11.94173745635341
241100,362950.0,11.922461804617011
241150,362950.0,11.881923621130035
241200,362950.0,11.81215276699708
241250,362950.0,11.699315610346211
241300,362950.0,11.510022203223542
241350,362950.0,11.200739627734343
241400,362950.0,11.370827712610259
241450,362950.0,12.509953651021233
241500,362950.0,12.314997113408626
241550,362950.0,11.680470608229248
241600,362950.0,11.478935577555081
241650,362950.0,11.405596202662348
241700,362950.0,11.365204317659684
241750,362950.0,11.177508872510641
241800,362950.0,10.973379151092804
241850,362950.0,10.894224798430697
241900,362950.0,10.826823514782127
241950,362950.0,10.6811743293206
242000,362950.0,10.531674775216992
242050,362950.0,10.420671232876126
242100,362950.0,10.335273932323188
242150,362950.0,10.243816849581512
242200,362950.0,10.12060264537868
242250,362950.0,9.952665867089413
242300,362950.0,9.736002534959285
242350,362950.0,9.46357690604522
242400,362950.0,9.103283175303728
242450,362950.0,8.574225066443024
242500,362950.0,8.062110324798958
242550,362950.0,8.362306170666399
242600,362950.0,8.65222561710092
242650,362950.0,8.77149975984351
242700,362950.0,8.824632461367107
242750,362950.0,8.870886708601262
242800,362950.0,8.923807742316324
242850,362950.0,8.97601266450833
242900,362950.0,9.024374528335992
242950,362950.0,9.069202572787159
243000,362950.0,9.110991503406956
243050,362950.0,9.149944090015875
243100,362950.0,9.186217914426521
243150,362950.0,9.220065634697146
243200,362950.0,9.25181652924522
243250,362950.0,9.28180364497469
243300,362950.0,9.310308011232951
243350,362950.0,9.337539942493247
243400,362950.0,9.363647692781454
243450,362950.0,9.388736150459211
243500,362950.0,9.412883516272254
243550,362950.0,9.43615186788378
243600,362950.0,9.458592532798432
243650,362950.0,9.480248625890482
243700,362950.0,9.501156576113013
243750,362950.0,9.521347501068869
240750,363000.0,11.940829740243732
240800,363000.0,11.961455918218228
240850,363000.0,11.985065075308027
240900,363000.0,12.010158779272182
240950,363000.0,12.034651446116204
241000,363000.0,12.055448662290576
241050,363000.0,12.067647739504546
241100,363000.0,12.064177556095935
241150,363000.0,12.037282330596371
241200,363000.0,11.981055710420668
241250,363000.0,11.892299598703131
241300,363000.0,11.776099723411997
241350,363000.0,11.67951646517083
241400,363000.0,11.723747542300673
241450,363000.0,11.898529122979483
241500,363000.0,11.872432507037392
241550,363000.0,11.684672330825013
241600,363000.0,11.581153796258372
241650,363000.0,11.662623431125931
241700,363000.0,12.26229299521855
241750,363000.0,11.664794922133774
241800,363000.0,11.130971445965141
241850,363000.0,10.888640649665907
241900,363000.0,10.717136843272897
241950,363000.0,10.545880802709123
242000,363000.0,10.386705814375993
242050,363000.0,10.290654330738867
242100,363000.0,10.251812063777239
242150,363000.0,10.212679970648983
242200,363000.0,10.131597830448715
242250,363000.0,9.9826146878399
242300,363000.0,9.770127535001171
242350,363000.0,9.516046713531477
242400,363000.0,9.232360368043683
242450,363000.0,8.940064863543569
242500,363000.0,8.732197675474362
242550,363000.0,8.695344978626192
242600,363000.0,8.72561079014743
242650,363000.0,8.726771579079356
242700,363000.0,8.70458944298272
242750,363000.0,8.74990127223861
242800,363000.0,8.831932569728602
242850,363000.0,8.90063673410255
242900,363000.0,8.958805668691769
242950,363000.0,9.011339230006643
243000,363000.0,9.059685126433108
243050,363000.0,9.104044104031896
